,Shared topic 3,Shared topic 6,Shared topic 8,Shared topic 9,Shared topic 10,Omics 1 private topic 3,Omics 1 private topic 9
869,-0.43028235,-1.3165956,-5.0771794,2.5437374,-3.5312903,-4.336007,-4.736435
870,-1.0044475,-2.6682036,-3.154692,-4.8297524,-4.3634825,-2.5407183,2.6643884
871,2.6579614,-0.46967983,-3.5951056,-2.3390698,-2.965395,-3.4244175,-5.779334
872,-5.1621203,-0.5919096,-5.7878776,-5.868112,2.1507826,-3.2442536,-5.419257
873,-0.7626959,-5.7406683,-4.5179844,-2.280274,-5.5890326,-4.5059023,2.779326
874,-5.7025733,0.21735942,-2.4826603,-2.6698408,2.4235866,-4.407382,-5.3137207
875,-5.301189,-2.5065646,-3.836754,-3.9270544,-4.002387,3.114006,-5.2822948
876,-4.552676,-1.371302,-6.0237036,-4.481617,-5.676671,-2.9960356,2.6446514
877,-5.5490417,-5.7730856,-5.783922,-5.7715654,-3.0278866,-3.3745918,3.1645555
878,-4.2787056,-5.383638,-3.7510118,-5.390839,-2.85525,-3.6367722,2.6935663
879,-1.7308979,-2.1246667,-3.78568,-6.534423,2.667564,-3.442862,-5.0056176
880,-4.554866,-5.0081873,-0.92897093,-2.6036432,-5.0422025,2.7970815,-3.9361556
881,-3.47309,-4.8432827,-3.615378,-5.161232,-5.18163,-3.192332,2.4317849
882,-4.544486,-4.017482,2.7152991,-4.8153005,-3.2771058,-3.481778,-3.3325865
883,-0.7617566,-1.8322809,2.518328,-0.27572834,-1.3823175,-2.0243094,-4.262311
884,-2.0467448,-1.1878964,-3.0620275,-3.321906,2.3429015,-4.8162155,-4.881857
885,-4.2887287,-2.2002902,-5.743179,-5.061966,2.2376544,-4.1837606,-5.3444705
886,-0.9225481,-1.0647688,-3.1069489,2.3509974,-1.9547322,-3.8000524,-5.3661766
887,-3.7445006,-0.4709591,-3.1444716,-3.4991035,2.5524821,-0.8206655,-4.558053
888,2.494583,-0.96544224,-3.2815216,-5.702387,-1.6330571,-3.5221229,-3.4878712
889,-5.533567,-1.8708981,-3.571025,-0.21459323,2.566553,-3.9124794,-4.080454
890,2.7006931,-1.3047106,-3.1591163,-5.287531,-4.1494427,-4.1865797,-5.2164044
891,2.4252024,-1.8480973,-3.8474944,-5.2677927,-4.217043,-4.409894,-4.7444453
892,-1.4297204,-4.01089,-1.3124809,-2.4187608,2.2256756,-3.401585,-4.733369
893,-5.4429107,-5.408116,-5.0154743,-5.0630913,2.256859,-3.5302477,-5.578009
894,-2.7600355,-3.34746,-2.6899574,-5.4968143,-2.5339217,2.630274,-4.4148474
895,-1.0244341,1.7681427,-3.8492053,-3.1029115,-5.018956,-3.5753105,-5.23724
896,-3.0606275,-4.7194443,2.66009,-1.6455641,-3.8250475,-3.6430068,-5.102853
897,-4.425975,-1.3846986,2.4843745,-4.5254536,-4.5087233,-4.429762,-4.0927587
898,-2.8175194,-0.8281933,2.8092356,-4.76053,-3.4412673,-1.5517155,-5.1917295
899,-1.0331688,-1.9163964,-5.520533,-1.1867595,-5.140892,2.864782,-4.251198
900,-4.4537363,-1.6743085,-4.8065605,-5.9339776,-1.8703353,-5.031478,2.7842507
901,-2.3278613,1.9634554,-4.756876,-1.053947,-5.900937,-3.7066398,-4.949183
902,2.4622717,-2.7511334,-3.6716974,-5.4141507,-2.0294864,-3.8939116,-4.969996
903,-4.161832,-0.7526291,-6.4506974,-5.690858,-1.5768785,3.2350833,-5.087258
904,-0.64240795,-4.1535797,2.8840125,-1.2926068,-5.699877,-4.5628853,-5.194605
905,-1.5930046,-2.0506105,-4.375983,-5.790846,-5.2244353,3.0354257,-4.7804236
906,-2.2121496,-4.6075907,-3.4001405,2.4442363,-1.2548916,-4.455617,-4.3901596
907,-5.0918446,-1.1851466,-4.855217,-3.0973418,-3.2621884,2.8174663,-2.714613
908,-4.8390207,-1.2893224,-3.205347,-2.653021,-0.19176683,-3.839535,2.654497
909,-0.48236066,-4.8610573,2.6048408,-5.8582573,-1.2292234,-3.852731,-5.501798
910,-3.3505888,-2.023563,-5.5414233,-4.6685796,-4.10534,2.8437207,-2.302134
911,2.6920803,-5.4627223,-5.7260046,-3.2055504,-3.9095178,-4.1323743,-4.7252536
912,-4.471403,-2.8224676,2.4407094,-1.2226185,-5.8830743,-2.3158448,-5.2646575
913,-4.833646,-5.098326,-0.9160401,2.3184566,-3.7826433,-2.1994069,-4.0281296
914,-5.677216,-1.8529475,-4.661345,2.4548025,-0.73478436,-3.349413,-5.4637556
915,-0.82862043,-5.3559284,-5.9301143,2.183235,-5.451091,-4.8353715,-5.3811955
916,-4.4648285,-2.5864298,-5.5418267,-3.9751434,-3.8941908,2.552566,-5.2998033
917,2.3987138,-5.231958,-1.3806496,-3.414608,-4.63178,-3.8012705,-4.5746155
918,-5.4381557,-6.015026,-4.9137545,-4.863134,-3.9645169,2.677802,-3.6561377
919,-0.7696781,-2.0374055,-5.1219916,-3.8694282,-2.3221264,3.1635337,-2.981981
920,2.735387,-5.319568,-4.3980446,-0.52460015,-4.896223,-4.773731,-5.3361044
921,-1.1791197,2.101194,-2.6108882,-3.5419724,-1.3085554,-4.2023377,-4.962634
922,-3.6180553,-0.97984254,-5.0357943,2.2253928,-1.1099316,-4.3635674,-4.9246645
923,2.6299756,-1.7152166,-5.3159494,-2.4336996,-4.908311,-4.7172112,-5.0082526
924,2.549511,-0.11497617,-3.3546994,-5.7181892,-5.1827216,-2.3763144,-4.5966735
925,-1.5747755,-2.5653555,-3.7156043,-1.4402591,-4.5916595,-1.4332895,2.607963
926,-5.242288,-2.1894302,-1.5767771,-6.1090956,2.3898273,-2.9954557,-5.1939216
927,-3.5737603,2.2759511,-3.3420272,-1.3911088,-5.5556855,-3.8942394,-4.5657444
928,-0.446329,2.4794426,-3.4428113,-3.1482527,-4.903616,-2.235901,-4.5361876
929,-6.0134687,-2.8523998,-5.717756,-5.0114303,-5.6539283,2.931578,-4.187393
930,-2.2606163,-1.2220963,-2.1895251,-2.6117246,-2.467476,3.2769618,-2.818488
931,2.513421,-1.6010184,-5.035528,-1.6014261,-1.4939041,-4.405325,-4.818986
932,-3.2506638,2.2481258,-4.4481544,-2.7968798,-3.341118,-4.4699583,-4.1620607
933,-4.9455566,-4.6892533,-4.672572,-5.3082247,-5.6988106,2.4839807,-5.297105
934,-3.0367274,-1.2680073,-3.8043468,-5.1685734,2.1888103,-2.2804146,-4.062304
935,-4.8636255,-4.0631485,-4.878685,-2.3811631,-2.4641798,-4.2144814,2.8234394
936,-5.9023933,-3.3568757,-1.7820803,-4.550919,2.5619025,-1.2491565,-4.566043
937,-3.248361,-4.4426165,-4.2380266,2.26981,-3.273967,-3.0071597,-4.701384
938,-4.2161894,-1.6389673,-5.4805384,-1.1986754,-3.5002413,3.1409147,-1.7824713
939,-3.8662984,-1.5337203,-3.4346952,-3.112558,-3.2242286,-3.9896176,2.5967839
940,-4.819469,-0.59237766,-3.8359685,-1.2731348,-1.5141525,-4.459315,2.6569703
941,-2.2837005,-1.7054372,-3.6907897,-6.0020647,-5.151646,3.250525,-4.9316254
942,2.4590373,-1.2401599,-3.8711798,-1.6287211,-2.9680083,-4.27185,-5.085577
943,-3.8048227,-1.2468992,2.5701797,-5.63515,-3.8561428,-3.8215618,-3.2130651
944,-1.8176382,-1.5399923,-5.0928273,-5.5083117,-1.9681492,3.016249,-3.7250314
945,-0.39503545,-3.121076,2.3974056,-6.0741267,-3.106847,-4.4706984,-4.595779
946,-4.2458606,-2.7949295,-4.9531226,-4.7175784,-0.4170114,-3.8271985,2.675194
947,-0.2996006,-1.062303,-5.304353,-2.291293,-3.275848,-1.2020686,2.8925743
948,-1.9256321,2.0527775,-2.7247832,-4.022107,-2.4834926,-4.6924477,-4.588464
949,-3.8391025,-2.208228,-3.6118867,-1.4311271,-3.826727,2.908728,-4.506608
950,-4.5109644,2.123536,-0.89675134,-2.1409397,-2.1551788,-4.793051,-5.27819
951,-3.8852923,2.1219132,-1.8086199,-1.0496342,-0.934791,-3.51815,-4.6691027
952,-4.1742115,-0.64744455,2.525103,-3.3408144,-5.2204595,-3.9533312,-3.9081082
953,-2.0368853,-1.4419012,-3.8728676,-3.868531,-4.6305532,-4.4525776,2.738548
954,-1.1357203,-1.2304375,-3.533916,-3.473025,-3.164211,-3.2319572,2.9707444
955,-3.4849339,-1.2174958,-1.7508254,2.136443,-2.1661057,-3.5745528,-5.213833
956,-3.433489,-1.2339511,-5.341661,-1.4434716,2.4739327,-4.453122,-5.4349885
957,-1.0274607,-0.49408728,-2.4674952,2.4179256,-2.8969057,-3.8446507,-3.2759447
958,0.15845019,-3.7116594,-0.80535877,-4.932102,2.3236232,-3.8566105,-4.7357497
959,-5.394215,-2.504232,-5.6501985,-6.068935,-4.52904,-4.852944,2.791824
960,-2.9117796,-3.366392,2.419571,-0.88582075,-1.5001113,-2.5155208,-5.4700546
961,2.3962193,-2.5163755,-5.397105,-2.7160993,-1.2966084,-4.723127,-5.005925
962,-5.280311,-3.3679924,-3.8205273,-3.3002725,-3.3390985,2.70457,-4.9807343
963,-5.5170064,-2.9608533,-4.827872,-1.0338378,2.3629987,-5.274887,-4.7522373
964,-2.463654,-4.426859,-4.654427,-1.4729228,-1.9048394,-4.317296,2.871292
965,-3.145024,-2.3120036,-3.2202163,2.4509764,-0.52677524,-3.135142,-4.1529284
966,-2.6911893,2.0504382,-2.612024,-1.0670055,-4.025732,-2.1045313,-5.077913
967,-3.1677287,-0.34021172,-4.6733456,-4.3206797,-5.3016167,2.349847,-4.8573513
968,-1.4020705,-0.07143515,2.6153128,-4.5921474,-3.082725,-4.312664,-5.3164625
969,2.4633007,-1.3992691,-5.3074145,-0.6194476,-5.247165,-3.5455215,-4.922253
970,-5.129092,-4.0960994,2.641512,-4.7168083,-1.4044185,-4.045319,-4.162368
971,-4.111168,-0.67151016,-2.2252822,-3.4512362,2.092474,-3.7513936,-4.2595997
972,-1.3038573,-3.8088422,-4.303191,-3.4735126,-2.8406193,2.8377237,-4.686804
973,-3.2669437,-0.15898964,2.4347262,-4.9958167,-0.52902305,-4.0072417,-4.4763336
974,-4.824504,-2.8734748,-4.7935233,-5.2362146,-1.8903415,-4.083581,2.5124948
975,-3.7442944,-2.5562623,-2.0361733,-4.6800847,-5.010726,-3.379718,2.6472354
976,-5.4360347,-3.9934077,-3.24182,-6.1607428,2.3641489,-1.7487938,-3.7971144
977,2.291562,-2.8235497,-5.808902,-1.2326133,-0.9118912,-4.196952,-5.512427
978,-0.84722185,-2.0860276,-1.5640008,2.683504,-2.0145063,-3.2574341,-4.565819
979,-3.352744,-5.510373,-1.1608496,2.3406556,-1.3098493,-4.2772818,-4.926953
980,-2.0584712,-2.509213,-0.8451302,-0.68171716,2.2915735,-4.1276865,-4.8089085
981,2.6116307,-0.50099295,-4.1137614,-2.0793576,-1.6896703,-4.961215,-4.193678
982,-2.3270142,-5.308574,-5.304591,-5.842416,2.1869776,-4.718683,-4.829584
983,-3.189065,-4.412036,2.6214404,-1.8430284,-3.5228121,-3.5163155,-4.3223696
984,-5.30889,-1.370404,2.5743508,-3.5398405,-1.2459099,-4.2433167,-5.047264
985,-1.5886924,-1.2537528,2.831311,-4.0957313,-5.2305527,-3.100393,-4.1582336
986,-2.588551,-1.0375932,-3.2406213,-3.1099966,-5.4746437,3.1661985,-5.328462
987,-0.23394635,-2.1855354,-1.0767589,-4.115502,2.6268468,-2.6475673,-4.165243
988,-1.2018012,-1.5743952,-2.918382,-2.1511767,2.4263887,-4.4877977,-5.082421
989,-2.3361921,-2.6232557,-5.4267063,-1.5935621,-5.134049,-2.786203,2.786788
990,-4.421838,-1.2417374,-1.1186368,-6.578025,-5.904595,-4.5624743,2.507485
991,-2.3431077,2.3524942,-4.434141,-3.1768823,-4.0459194,-4.174304,-4.831318
992,-5.3455424,-0.6636095,-1.9548799,-2.7059612,-5.4706044,2.7203994,-3.5214212
993,-0.55591875,-1.5319321,-4.663508,-5.973358,-4.8428445,2.8758943,-3.4909732
994,-1.371613,-3.7375822,-5.3655543,-2.8240995,-1.877365,-4.506467,2.8619533
995,-0.4107166,2.3438108,-4.2940655,-5.232002,-1.3940215,-3.720033,-4.270608
996,-4.0203,-1.532321,-3.7589076,-4.8063335,2.5152686,-1.6538391,-5.6456947
997,-1.0564026,-5.9614067,-1.6656088,2.5492954,-2.450819,-4.902117,-3.2614493
998,-1.1008761,-1.6482962,-4.9828844,2.17879,-0.74209857,-3.7896683,-5.733617
999,-2.1618047,2.13906,-3.6670082,-5.7013273,-1.6185719,-3.787669,-4.4025564
