Shared topic 3,Shared topic 6,Shared topic 8,Shared topic 9,Shared topic 10,Omics 1 private topic 3,Omics 1 private topic 9,Omics 2 private topic 4,Omics 2 private topic 8
-0.31039208,-0.5141624,3.1232572,0.43184555,-0.8541776,-0.16765559,-0.11575513,-0.20688638,-0.4454804
-0.20137247,-0.2252189,-0.24785851,-0.26507536,0.9789467,-1.2355053,3.5373895,-0.22246525,0.30075428
-0.5179571,1.4720454,-0.40828225,-0.35117823,-0.18972519,0.1250321,0.025886945,-0.14819056,-0.13104676
-0.064193696,-1.2033482,4.1170955,0.077026814,-0.19270742,-0.29060465,-0.24499929,-0.47783974,-0.8010587
-0.87785363,-0.4207533,1.4828084,0.29742712,-0.6041378,0.08301086,-0.3323206,-0.19588438,-0.13107274
-0.25070414,0.072648816,0.028360136,-0.20156664,-0.5856821,0.62861997,-0.9658383,-0.23262256,-0.009291758
-0.72921664,0.3050623,-0.44106495,-0.41013354,-0.3652551,3.6979403,-0.46477717,-0.3481256,-0.023806395
-0.6146326,-0.4899247,-0.07293062,-0.13173737,-0.4297926,-1.3241316,3.6544714,-0.2144048,-0.42768228
-0.20227836,1.7088286,-0.33601514,-0.30821425,-0.44581807,-1.2312104,3.564722,-0.42826927,0.7849366
-0.77654594,-0.017861668,0.22763829,-0.19333482,0.27916452,-0.23985462,-0.23876528,-0.20791501,0.009982928
0.15681219,0.40304574,-0.3869727,-0.23075122,-0.60739166,0.0129946,-0.016974658,-0.27060163,-0.32107168
0.2308526,0.5631116,-0.17844763,0.52554125,-0.19873008,-1.4777225,3.8407454,-0.3756392,0.012564006
2.8833137,-0.58538216,-0.15299585,-0.19284952,-0.31610122,-0.23867284,-0.136131,-0.5307817,-0.22489776
0.014793769,-0.24865952,-0.4672886,-0.42013684,-0.31745806,-1.1908597,-0.60202575,-0.2723257,0.013254077
-0.6027436,-0.20090249,-0.28327686,-0.25580394,-0.484258,-1.0912224,-0.21768816,-0.21210316,0.06613018
-0.1722198,-1.0880226,-0.14058442,-0.24099466,-0.39495167,-0.23677014,-0.3962431,-0.31568635,-0.050121907
2.3423703,-0.003921583,-0.14374381,-0.18818524,-0.45199728,-0.31291303,-0.28396985,-0.44378775,-0.20004743
-0.04230898,-0.11793219,-0.27566755,-0.20679007,-0.12030053,-0.98455286,-0.72860324,0.45337984,-0.534181
-0.14945245,0.13547558,0.3920502,-0.198267,-0.33814555,-1.7885636,2.5785959,-0.3226999,-0.012236608
-1.2537645,-1.3152812,-0.6464268,-0.8140337,-1.0939746,3.6956327,-0.46579427,-0.20761995,-0.18354225
0.19412899,-0.29140416,-0.21281613,0.59378314,-0.64516366,-1.1505529,-0.38799074,-0.11659396,-0.13957979
-0.71484244,-0.32291734,-0.52739143,-0.03857036,-0.8840438,-1.4786694,3.8422332,-0.26533902,-0.5885105
0.32933468,-0.5053677,0.121745646,-0.34778863,-0.98375094,-0.30386013,-0.252096,3.1572247,-0.8022282
0.07117511,0.050596636,-0.15617661,-0.09349008,-0.059264693,-0.30309418,0.123309895,-0.25241312,-0.30959815
0.52778304,0.3364263,-0.36301726,0.11428711,-0.2562516,0.013957288,-0.2458325,0.740432,-0.3088338
-0.8573538,0.29493397,-0.3620708,-0.32288837,-0.50307953,-0.12389718,-0.14731722,-0.44710004,4.205431
3.8925204,0.012224615,-0.5248419,-0.27414614,0.0482962,-0.29838023,-0.33585423,-0.35975045,-0.08907392
-0.45824438,-0.060223144,-0.2920994,-0.66027576,-0.5175209,0.07717565,-0.30446148,3.0440464,-0.6638854
0.26789725,0.18853752,3.8035274,-0.294519,-0.23734003,0.00694512,-0.28657115,-0.6595806,-0.86812025
-0.08380076,-0.28259602,3.781344,-0.7316783,-0.26629862,-0.3522706,-0.3272571,-0.4548111,-0.5530928
0.1595282,-0.2914912,-0.41553053,4.125431,-0.8731985,-0.29755634,-0.1728895,-0.5023161,-0.16921112
3.3981323,-0.21871558,-0.44519597,-0.42042944,-0.09941191,-0.30546898,-0.3583919,-0.3052451,-0.6460514
-0.15644126,-0.5645125,0.18186654,-0.43382397,3.9992933,0.058510125,-0.19600086,-0.50328803,-0.5580517
-0.33124688,-0.052023433,-0.51244897,-0.014379963,-0.31508258,-0.17366348,-0.23864771,-0.29159206,-0.2210777
-0.085602276,0.0696761,3.5777779,-0.28670534,-0.22754717,-0.30626714,-0.21286763,-0.5568358,-0.62278694
0.22645982,0.20202795,-0.1916572,0.17286126,-0.79561764,-0.9837809,-0.78811866,-0.21744184,-0.03397702
-0.65479803,-0.20239446,-0.17226057,-0.44767904,-0.57152146,0.064887166,-0.20274061,-0.25839692,-0.15591551
0.46866453,-0.14170757,-0.16196112,-0.3583603,-0.441431,-0.09747613,-0.20449701,-0.33380914,-0.061534856
-0.24240422,-0.13314566,-0.17129955,-0.2628595,0.41548282,-0.08209531,-0.1231858,-0.3562246,-0.11824241
-0.19672693,0.781312,-0.15168484,3.0641923,0.4400937,-0.23824933,-0.2727479,-0.55160576,-0.28477895
-0.6637114,-0.21219365,-0.41014946,-0.5593932,-0.56975144,-1.2587284,3.960991,-0.18677264,-0.4525599
0.3292478,-0.20501526,-0.18484206,-0.1339733,-0.3635524,0.026407927,-0.110938646,-0.21798277,-0.07374901
-0.44257563,-0.73753196,-0.24338183,3.9947488,-0.09624062,-0.20627604,-0.17936619,-0.42892933,-0.1534303
2.2144856,-0.07597105,-0.3117606,-0.4079686,-0.36930382,0.36061224,-1.2565844,-0.53477514,-0.24122003
3.6515355,-0.4680841,-0.24957027,-0.273905,-0.19901912,-0.38250908,-0.15013193,-0.33216426,-0.24357778
-0.7743901,-0.39453888,-0.5842496,-0.59174865,-1.2014357,3.697284,-0.46303108,-0.35869706,-0.11313936
-0.10006715,-0.16929194,-0.09546206,-0.33234668,-0.32689285,-0.21494274,-0.25957873,-0.4355678,4.1215906
0.07402972,0.3189119,-0.35486096,-0.19224404,-0.5468723,0.104115,-0.21641065,-0.4633295,0.023705069
-0.10407517,-0.06823007,-0.29402417,-0.22204047,-0.09696428,0.041001912,-0.20302577,-0.3843353,-0.14454585
0.093374856,-0.12976065,-0.13200672,-0.20542897,0.57084507,0.029620804,-0.11884224,-0.24595025,-0.07645579
-0.08199714,-0.12854126,-0.3891196,-0.22735555,0.07830455,3.7292345,-0.53018373,-0.18805537,-0.17166092
-0.12589881,-0.5198343,-0.21502383,-0.49407694,-0.692438,-0.103762835,0.077447526,-0.07344782,-0.08118542
-0.377299,0.22225611,-0.32155794,3.4044394,-0.18982172,-0.37377423,-0.13350175,-0.30521056,-0.5852019
-0.5646607,-0.76254576,-0.011781337,-0.2058022,-0.048879586,-0.02283446,-0.73753023,-0.15122677,-0.17576317
0.4633774,-0.25138828,0.30972755,0.079685956,-0.8465218,-0.4738773,-0.16420008,-0.2385375,-0.04810717
-0.61655027,-0.2706484,-0.18768646,-0.20961061,-0.03830745,-0.5577692,-0.045324337,-0.2714527,-0.3756589
-0.39855045,0.008648373,-0.16217609,-0.3761496,-0.24109858,3.7800906,-0.6378353,-0.3464669,0.030354824
-0.59009933,0.25879976,-0.28848875,-0.38190576,-0.20111956,0.016537877,0.011027489,-0.16070159,-0.02273265
-0.5681362,-0.3239423,-0.38205963,-0.48422617,-0.78533864,0.000829687,-0.28634104,-0.2571397,3.823672
2.8447165,-0.15450877,0.14511278,-0.06349288,-0.003748789,-0.22054423,-0.40685433,-0.3356155,-0.26240054
-0.17198622,-0.29032934,-0.3278153,-0.06254919,3.6009536,-0.21022585,-0.22939457,-0.44424984,-0.8186099
-0.42784658,-0.1771232,-0.22732861,-0.19348827,0.56377196,-0.043058224,-0.0942406,-0.021800557,-0.15332022
-0.345787,-0.28038728,-0.22913405,-0.27461085,-0.20908263,-1.1288209,3.2760541,-0.42028418,0.018911846
-0.29887867,-0.016396793,-0.19657496,-0.28145072,0.5835821,-1.1610899,3.8589382,-0.33908266,-0.1258018
-0.5603994,-0.14262469,-0.21875316,-0.26687413,-0.51370275,0.16788183,-0.26371893,3.1251836,-0.7316805
-0.45569682,0.37712067,-0.5845814,-0.5112345,-0.17301972,-1.1452851,3.816501,-0.3751201,0.749085
-0.86843485,-0.54349804,3.7644238,-0.426795,-0.38889033,-0.28406924,-0.21625456,-0.37423962,-1.0115203
-0.16294092,-0.054744788,0.109689385,3.8321257,-0.15368664,-0.20627604,-0.17936619,-0.49119627,-0.15461534
-0.29156026,0.001878053,-0.12751716,-0.15367825,-0.6684303,-0.2172658,-0.22406937,-0.28718737,4.045073
-0.25057417,0.89808834,-0.27512524,-0.14829953,-0.44370338,3.6236408,-0.58698094,-0.39284256,-0.04929968
1.4793984,0.05603071,-0.108381525,-0.15511131,0.18770882,-0.3328871,-0.29684973,-0.4133749,-0.14406453
-0.4500301,0.3398131,-0.072822094,-0.33792078,-0.17761633,-0.87899005,2.336496,-0.4991911,-0.26755834
-0.14721231,-0.18703055,0.04802665,-0.47853944,-0.21859443,0.0733235,-0.07276292,-0.25842845,-0.5456887
-0.52130795,-0.92253166,-0.000761129,-0.45062378,0.588632,-1.3319808,3.6469896,-0.27014187,0.24274832
-0.45504823,-0.03162244,-0.39549255,-0.217385,0.15331268,0.061764333,0.07959014,-0.26647645,-0.06840593
-0.60342205,0.07619585,-0.1963098,2.8462677,-0.9439415,0.061686434,-0.92896116,-0.61052704,-0.2043266
-0.4242521,-0.41225335,-0.31997597,-0.2621434,-0.73237395,-0.07189314,-0.20274843,-0.26911452,-0.08375078
0.1520027,-0.32246512,-0.304134,-0.14756668,-0.14540988,0.004578436,-0.2071947,-0.23147301,3.9526827
-0.16254961,0.46999073,-0.2574981,-0.119699806,0.27120784,-0.21423183,-0.24348459,-0.25561675,0.078584075
-0.32687575,0.13494223,-0.2738216,-0.24051641,0.7850108,0.065150835,-0.35481718,3.2166095,-0.62298954
0.027636178,0.18096279,0.3074619,4.1282573,-0.9172882,-0.14646815,-0.08740414,-0.56299853,-0.20533048
-0.17497037,0.007214688,-0.2139106,-0.29079127,-0.7388318,-0.4770459,-0.38930097,-0.26208597,0.008397033
-0.59099746,0.033584088,-0.20836759,3.6873202,-0.7490635,-0.15707873,-0.15338238,-0.64247,-0.23487131
-0.041397907,-0.09903422,-0.23577854,0.11165497,0.3165854,0.034791876,-0.21922642,-0.22135118,-0.25298724
0.06825851,0.31643912,-0.23488027,0.0748675,-0.22642395,0.18702355,-0.12766898,-0.2224957,0.041036185
-0.2659873,-0.12949772,-0.3925956,-0.41471997,-0.21792915,-0.20347163,-0.106356464,-0.13505599,-0.1344334
-0.36250955,-0.27312976,0.25286314,-0.63695616,0.15896103,-0.8209138,2.7858367,-0.28650314,0.26226193
-0.005607724,0.3886724,-0.4480355,-0.19324619,-0.2507528,-0.27956,-0.09917011,-0.16880393,-0.14261371
-0.2504281,-0.08828923,-0.44920385,-0.25155133,2.8740165,0.27736506,-0.20259967,-0.559211,-0.35386822
3.232821,0.006342239,-0.38052952,0.021887219,-0.33434415,-0.30800042,-0.19729523,-0.4652124,-0.1880582
-0.20673344,-0.78746337,-0.43688768,3.1810727,-0.62562937,-0.16574809,-0.13015002,-0.2398242,-0.56034094
0.17515947,-0.3511505,0.009703606,-0.08776041,-0.20537448,-0.87636626,-0.53379977,-0.26653805,-0.095766544
-0.3592637,-0.07757292,-0.19109273,-0.29768407,-0.24175408,0.14446709,0.015378946,0.040190924,-0.23035914
-0.15144739,0.19113106,-0.007283028,-0.11323573,-0.41371033,0.25618953,-0.1282212,-0.07101308,-0.03215673
-0.3965198,-0.1192404,0.4197076,-0.11331466,3.6731782,-0.15222143,-0.28586066,-0.44716454,-0.23926796
-0.02423086,-0.040436868,-0.16236463,-0.15196528,0.074989796,-0.11059507,-0.22599234,-0.32517624,-0.30398133
-0.089269474,-0.14749147,-0.37836814,-0.1936745,-0.5264234,-0.27268806,-0.23769207,-0.46675476,0.091623574
-0.25167245,-0.04326006,-0.3592153,-0.13078737,-0.16458556,-0.19515347,-0.08348893,-0.29334104,-0.15778981
0.089979306,0.35261765,-0.39449802,4.2368927,-0.6181439,-0.40811712,-0.13121755,-0.49583453,-0.19267662
-0.2404202,-0.44349405,2.5036426,0.4090218,-0.6537192,-0.79902923,-0.36541966,-0.48221475,-0.8099576
-0.43391412,-0.6056819,-0.5790067,-0.31266665,2.9070473,0.13517666,-1.3154055,-0.49278316,-0.049651377
-0.785685,-0.12046979,-0.25186855,0.2423212,0.10715059,-1.0324441,3.6288548,-0.07990344,0.026664943
0.8119135,0.48403984,4.2970376,-0.43713975,-0.05544321,0.062135022,-0.2930852,-0.6437125,-0.839307
3.53096,-0.10490992,-0.17389953,-0.2190747,-0.005938279,-0.28908253,-0.31712234,-0.42956123,-0.2422739
-0.705585,-1.071992,3.5708833,-0.61010635,-0.13348226,-0.3289654,-0.4310904,-0.41815835,-0.14501446
-0.12466219,-0.13226826,-0.39975846,-0.14166951,-0.49316627,-0.31300366,0.02809579,-0.025337975,-0.07945165
0.24592598,0.08776486,3.169909,0.56229365,-0.57558566,-1.1991066,-0.68750656,-0.51496404,-0.75367546
-0.21560642,-0.20010845,0.006464884,-0.20349286,-0.102000766,0.08407646,-0.19993852,-0.13269888,-0.051379953
-0.021277986,-0.11259848,-0.19536814,-0.23072472,0.031355575,0.14359754,-0.24901822,0.13956271,0.48197508
-0.21419251,0.6125727,-0.22686407,-0.26935157,0.6524626,-0.11227204,-0.17450708,-0.30719233,-0.16977622
-0.46881673,0.09265726,-0.09681961,0.19908166,-0.13640732,-0.10091918,-0.0778947,-0.1994274,-0.019304963
-0.15578438,0.22750233,-0.20293003,-0.21764746,-0.12688431,0.38194063,-1.1560789,-0.2525156,-0.012251997
-1.0083076,-0.16547921,-0.3517853,-0.72665,0.21029468,-0.3088284,-0.4077046,2.9632866,-0.56382424
-0.3775044,-0.10684228,-0.23720759,0.09139421,-0.4961241,-0.08014773,0.027368234,-0.16994274,0.19562851
-0.35865816,-0.06956592,-0.33078972,-0.36275744,0.4337324,-0.49197608,-0.5154543,-0.35061204,3.5534477
-0.55189323,-0.48029473,-0.2655446,-0.21748556,-0.79704404,0.22988307,-0.29164338,1.8459404,-0.2390257
-0.40662807,0.22131287,-0.8251984,-0.31930274,-0.66692287,0.35141948,-0.03392836,-0.21334308,-0.00435244
0.13612892,4.410533,-0.40346596,-0.31380236,-0.26329035,0.13952902,-0.2684726,-0.4716944,-0.4197349
-0.33772606,-0.7157902,-0.34300852,-0.3558364,0.11430898,3.7084022,-0.52692986,-0.19111067,-0.21012397
3.4537568,-0.02476573,-0.5522368,-0.56677985,-0.16486484,-0.38154376,-0.13611028,-0.3387664,0.048167128
-0.3349955,0.4438393,-0.30888548,-0.23536463,-0.1082649,0.05100593,-0.29460672,3.2400088,-0.6495785
-0.056924075,-0.63678724,-0.020121455,-0.13955672,-0.3555366,0.38457957,-0.13276799,-0.14788729,-0.046039987
-0.22967416,0.15887283,-0.027788185,-0.17603397,-0.5761948,-1.4189808,3.795398,-0.2769882,0.013744758
-0.12155986,4.580679,-0.19297622,0.075527534,-0.30703297,0.010761108,-0.09914241,-0.46669498,-0.2803629
-0.8855401,-1.1355159,3.7616653,-0.24978922,0.3036633,-0.36975676,-0.53751194,-0.41058463,-0.73403674
-0.19833134,-0.28026336,-0.39196706,-0.37820327,-0.57675666,-0.23741505,-0.22498879,1.130852,-0.67306215
-0.046502724,0.50682384,-0.46441382,-0.55642474,0.4707104,0.5546006,-0.010502347,-0.3524564,-0.027460504
-0.56196684,-0.62630564,-0.11076277,-0.5913396,-0.25681528,-0.013897659,-0.22342965,-0.2359592,-0.38588542
0.60014874,-0.31534967,-0.16155572,-0.5138187,-0.66129196,-0.9318661,-0.756292,3.051997,-0.5249107
0.09595407,0.27559143,-0.37021002,-0.028763741,3.3320565,-0.28489983,-0.29403946,-0.21431375,-0.13502757
0.10104212,-0.5325303,-0.17654315,-0.18315253,0.20018962,0.052140873,-0.16877258,0.7983844,-0.21166693
-0.28326637,-0.465889,-0.37345374,-0.29819512,-0.53798777,-0.1956582,-0.2498262,-0.35987997,3.9508414
-0.07483982,0.05261741,-0.18881029,-0.21857056,-0.7223582,0.24921988,-0.19176827,0.94086444,-0.33454353
-0.021575987,-1.0498636,-0.2208966,3.8563652,-0.31415442,-0.31871796,-0.034537748,-0.5275918,-0.1570057
-0.22557911,-0.6150575,-0.6904385,-0.527838,-0.26963842,-0.024295492,-0.08861898,3.1339269,-0.6515002
-0.038974106,-0.113817036,3.9263563,-0.39048904,-0.21866241,-0.2944842,-0.18625991,-0.5311094,-0.58835447
-0.5525485,0.13912295,-0.13080359,-0.331316,-0.14713678,-1.0542327,3.3221517,-0.36071348,0.022153284
0.02271638,-0.33898628,3.7652798,-0.2116438,0.3040949,-0.31645697,-0.2766071,-0.52383184,-0.5645376
-0.44379696,0.80530274,3.653245,-0.5009811,-0.27433592,-0.29795307,-0.21484788,-0.502609,-0.5988838
-0.9466881,-0.54144156,-0.46897912,2.5204272,-0.46107623,-1.0241328,-0.43420374,-0.22305658,-0.5447086
-1.0140553,0.1896924,0.041495495,0.11320316,0.13410005,0.08851954,-0.016953168,-0.12930685,-0.028699813
-0.15902008,-0.94611007,3.9861932,0.17396739,-0.03835573,-0.24041206,-0.23552997,-0.40038666,-0.6583012
-0.62328327,-0.19504716,-0.115446895,-0.28377557,0.06153722,-0.19603471,-0.19198859,-0.36532688,4.0430503
0.010324836,-0.0137919,3.0897937,-0.23785856,-0.65646905,-0.3116742,-0.3084523,-0.39190972,-0.49471474
-0.8939189,-0.95569134,-0.2099723,-0.1517795,-1.3091995,-1.346916,3.7172482,-0.2668693,-0.081726015
0.23961627,-0.503124,3.7554178,-0.40790278,-0.54437786,-0.24385023,-0.29516605,-0.5521275,-0.57362187
1.4839331,-0.35479593,-0.3030875,-0.28635356,-0.00420136,-0.25896037,-0.12654233,-0.62002766,-0.31911597
1.7444426,0.013107859,-0.16573563,-0.26489776,-0.11012627,-0.49799708,-0.16244902,-0.51116776,0.14059831
-0.01159434,0.11444556,-0.2597413,-0.225648,-0.09796664,-0.3238971,0.14111388,-0.30088288,-0.4004018
-0.33114696,-0.009358577,-0.16255715,-0.24251154,0.3761214,-0.04227137,-0.25978705,-0.24215147,-0.18241544
-0.007302634,-0.18842286,-0.28816295,-0.15701628,-0.117679566,-1.2997383,3.4238732,-0.2546619,-0.26330385
-0.40835458,4.5560427,-0.54635465,-0.13893184,-0.20596412,0.15637286,-0.27216497,-0.25885093,-0.29162487
-0.47851887,-0.25899887,-0.14541225,-0.17405996,-0.2779289,-0.1983212,-0.15631442,-0.19512348,0.06538652
-0.47510326,-0.52441025,-0.45205474,-0.4649434,-0.37260073,0.14239426,0.015289037,-0.1073769,-0.14571604
-0.17889987,-0.22114226,-0.17579369,0.05217646,2.2057242,-0.18696548,-0.33144158,-0.30689895,-0.76978016
-0.10043802,-0.14023906,-0.30867273,-0.13155755,-0.07312223,-0.16891828,-0.066543154,-0.28376198,0.1697107
1.7543557,-0.13895921,-0.4868988,-0.37574142,-0.41149402,-0.28045008,-0.1792048,0.48643208,-0.36959168
0.06329833,0.3133328,-0.30575144,-0.17688257,-0.39867842,-0.09371935,-0.12504347,-0.24935569,3.551947
-0.30201045,-0.85050476,-0.17430449,4.2014503,-0.62511104,-0.13485675,-0.30931312,-0.55880076,-0.12870139
-0.43937054,-0.37975147,3.245906,-0.41803822,-0.77794,-0.18717037,-0.3198307,-0.20968913,-0.5046561
-0.3424474,-0.5094144,-0.33631742,-0.257298,-0.82129025,-0.13583082,-0.17909156,-0.39502224,3.9922817
-0.17357573,-0.020336779,-0.2779675,0.22231153,0.21585642,-0.026112001,-0.12106704,-0.065781325,0.04876996
-0.26311398,0.06780749,-0.25162762,-0.30951232,0.2847268,0.042952735,-0.49217913,-0.25798818,-0.2571264
-0.7006316,-1.3150396,-0.09332375,-0.12357519,3.6231077,0.06304553,-0.19803163,-0.3473078,-0.31988952
-0.13207361,-0.30494416,-0.52484703,-0.5088651,-0.12967238,0.3548702,-0.28678504,2.9356258,-0.60997975
-0.5336751,-0.31901598,-0.055055544,-0.22245683,-0.14539719,0.24439856,-0.28305122,-0.41801155,-0.21583575
-0.59118456,-0.7731073,-0.44602257,-0.32923615,-0.3388195,0.25970757,-0.19830611,1.2037749,-0.61316377
0.12465825,-0.67600405,0.1987423,-0.2372325,-0.33763304,-0.3018012,-0.15938112,-0.23383687,0.031643666
-1.0356839,-0.038970448,-0.2983203,3.5940456,-0.4055048,-0.17750463,-0.16501613,-0.53115404,-0.1494894
-0.33292612,0.1419704,-0.49870586,-0.3026442,-0.25520545,0.1509315,-0.1847665,3.012243,-0.61469567
-0.08985249,-0.65517974,0.07159222,-0.22849873,-0.010248758,-0.4919893,0.14362481,-0.29771817,0.17552742
-0.29087383,0.0469871,-0.23893681,-0.22066975,0.7119347,2.5590074,-1.486598,-0.26902056,-0.2101343
-0.2034123,-0.22846133,-0.3212483,-0.27405334,-0.2926637,-0.18165734,-0.31679618,-0.3838569,2.6030648
0.20994821,-0.31671166,-0.8018498,-0.14506657,-0.33696416,0.51714224,-1.2567668,-0.31720614,0.25356042
-0.1079078,-0.13524766,-0.29092103,-0.17299539,-0.12644072,-0.15705371,-0.085742995,-0.26430708,-0.34439167
-0.41428894,-0.7643225,-0.28811422,-0.01249706,-0.05201779,-0.1010736,-0.9521212,-0.3390291,-0.3866079
-0.46469858,-0.81785226,-0.28777644,-0.43492642,-0.849236,-0.021732321,0.14187732,-0.17383198,-0.085466065
-0.4824619,-0.19647409,-0.1644428,-0.1660797,-0.30777916,-0.3489674,-0.2061419,-0.3486846,3.9152381
-0.5057973,-0.12799424,-0.12610736,-0.10001458,-0.31052956,0.09064598,-0.35690662,-0.14660633,-0.02793528
-0.05433485,-0.016683038,3.825555,-0.28178358,-0.42999536,-0.32815912,-0.32053873,-0.46961692,-0.624195
0.09344277,-0.034997787,-0.507854,-0.008683212,3.440349,-0.17061159,-0.22849862,-0.52882564,-0.41425568
-0.15107796,-0.82055557,-0.46542504,-0.12645057,-0.026921019,-0.027914999,-0.14435865,-0.1679909,-0.08183116
0.018456742,-0.16052783,-0.71735793,-0.18746212,0.2553773,-0.15174437,-0.31707636,3.1421158,-0.78282934
0.004716784,-0.01042125,-0.17250192,-0.13628192,0.074730575,-0.06862373,-0.33062902,-0.33256966,0.052449316
-0.003993619,-0.5297395,-0.12527028,0.014817514,0.17978887,0.052071255,-0.16889778,-0.3763647,-0.48073396
-0.78406477,-0.13364068,-0.48229137,-0.2858644,3.3882537,-0.007306116,-0.26557896,-0.4972214,-0.43694347
-0.241994,0.2662427,-0.2625467,-0.39389944,0.1457835,-0.1675931,0.10980033,-0.36420384,-0.19581375
0.2995588,0.1586006,-0.0327145,-0.2071713,-0.06252017,-0.74221337,1.9908777,-0.36132514,0.19519135
1.7694798,0.001876151,-0.1657288,-0.10493907,0.07523543,-0.32198492,-0.28668696,-0.2964617,-0.16767283
-0.260045,-0.35852045,-0.09574066,0.19075991,0.16397537,0.21744734,-0.51906985,-0.32692873,-0.02574084
-0.4659095,-0.19789708,-0.030313399,0.012387112,-0.84404254,0.39580268,-0.7796848,-0.14013757,-0.08603632
0.14395091,-0.009728629,-0.43108952,-0.17671347,-0.12373862,0.34400958,-1.166125,-0.42909598,-0.4561259
-0.31221375,0.001198434,-0.2364639,-0.29761922,0.3725165,-1.3113834,3.4496033,-0.39446604,-0.0274186
-0.36069697,0.1543758,-0.23323634,-0.06702709,-0.81016374,0.16407587,-0.12587301,-0.21063885,-0.22418666
0.03781393,-0.6102454,-0.24337012,-0.35126236,-0.53630286,-0.57101226,-0.19731317,3.3503733,-0.72346497
-0.09962711,-0.13450134,-0.22470495,-0.2905533,-0.037451558,-1.1081054,2.6767461,-0.47214973,0.2194085
-0.36824524,-0.14867407,-0.23557138,-0.32241148,0.067276075,0.066762105,-0.038402926,-0.33905184,-0.23616883
-0.5486487,-0.28321725,-0.30560428,-0.25076094,-0.433711,0.25764018,-0.11485907,-0.23186988,-0.26652882
-0.51005673,-0.33476865,-0.21833415,-0.1328974,0.009317741,3.7537541,-0.642039,-0.36070895,-0.3464207
3.2415097,-0.42869428,-0.22189534,-0.47941086,-0.22074665,-0.3757048,-0.16862184,-0.50434136,-0.32561764
-0.14627235,4.490899,-0.35114434,-0.33540636,-0.3517877,0.48465902,-0.05482016,-0.37885338,-0.44529313
-0.21238226,-0.17168912,-0.24197307,-0.22082455,-0.057609767,-1.1656044,3.8782184,-0.44819728,0.61048526
-0.19079149,-0.33960435,-0.55334777,-0.21573792,-0.062021606,3.6888175,-0.69006854,-0.20813985,-0.20291755
-0.017275661,0.17524403,-0.059948348,-0.08147496,0.23201883,-1.2518331,3.527214,-0.41028935,0.05999423
-0.30603826,0.15439595,-0.27915037,-0.20592973,0.09726207,-0.23866034,-0.35475546,-0.39133412,-0.31184408
-1.3101977,-0.3698002,-0.17303802,4.0842648,-0.37573394,-0.46063444,-0.25641915,-0.5114044,-0.24711059
-0.2618982,-1.1763583,-0.07505702,4.1402664,-0.820927,-0.1400823,-0.29258382,-0.6012622,-0.19826806
0.038770765,0.466552,-0.055056393,-0.23684365,3.005643,-0.24784343,-0.17552374,-0.48912418,-0.60190684
-0.25361806,-0.06825575,-0.2837778,-0.18881115,-0.20611909,-1.1275861,3.2710261,-0.3682475,-0.011489112
-0.009663716,0.34536892,-0.34011418,-0.41376927,-0.15685391,-0.06319719,-0.24759093,2.7817698,-0.1995861
-0.34835988,-0.14192864,-0.25405258,-0.44514674,-0.037469678,-1.1343505,-0.2898542,0.10042578,-0.3613017
-1.0630132,-0.6731231,-0.37388447,3.086554,-0.13499615,-0.056021743,-0.3065693,-0.5312227,-0.19669366
0.10334498,0.08883761,0.42720324,-0.5199034,-0.106383115,-1.6418703,2.2051048,-0.15872797,-0.0569261
-0.34453267,0.02693437,0.005547375,-0.39096895,0.15919825,3.7955883,-0.64599514,-0.35070223,-0.02322065
-0.036833376,-0.41974157,-0.30160534,-0.2122055,-0.1383227,0.12282556,0.91680473,-0.24398956,-0.05659111
3.6463404,-0.20451283,-0.22794968,-0.25205594,-0.31078893,-0.18139212,-0.2888077,-0.41399312,-0.18046534
-0.29873163,0.11737049,-0.29149625,-0.20225722,0.74503577,-0.50260895,-0.6989052,-0.603472,-0.5470761
3.5243754,-0.075422555,-0.43361205,-0.38139898,-0.07543987,-0.32560414,-0.27900055,-0.3846231,-0.14435966
-0.35936013,0.13042367,0.020230591,-0.3056415,-0.07902761,0.3822844,-0.95066047,-0.29381293,3.7221603
2.7352262,-0.5862127,-0.49516538,-0.2817466,-0.37396124,-0.38269854,-0.19942585,-0.34383577,-0.6300582
-0.92108274,3.3690648,-0.34114832,-0.308733,-0.64131665,-1.1707084,-0.49096826,-0.3022117,-0.39283976
-0.18967098,0.080081545,-0.24756536,-0.3669148,-0.04264085,-0.06045702,-0.13416839,-0.40308318,4.3757057
-0.009915546,0.25140384,-0.47565514,-0.30017662,0.17100021,0.13266003,-0.2695915,-0.22141354,0.12986337
2.125161,-0.19566393,-0.5683417,-0.23353876,-0.44696033,-0.3945232,-0.1200703,-0.4843821,-0.018468197
-0.023464192,-0.6665623,-0.33588302,-0.42575842,3.9077697,-0.07605614,-0.23975196,-0.46087652,-0.16443862
-0.6886066,0.16433354,-0.72472656,-0.0255038,-0.063885786,-0.04580009,-0.09333298,-0.11256053,-0.047461916
-0.15923004,-0.19302088,-0.13491744,-0.23189238,0.58157516,0.704456,0.41648254,-0.2135193,-0.25394967
-0.6161525,-0.20122191,-0.16822135,-0.23636533,2.153367,-0.4386291,-0.7059771,-0.608793,-0.54455334
-0.22058263,0.1064817,0.2675808,-0.26067534,-0.1390768,0.002028757,-0.1773929,-0.2797069,-0.17718536
