,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 8,Shared topic 9,Shared topic 10,Metabolomics private topic 1,Metabolomics private topic 2,Metabolomics private topic 3,Metabolomics private topic 4,Metabolomics private topic 5
655.4693008699282,-1.5476428,-0.012668716,0.0088931415,0.0024391073,0.03381295,-0.0058315117,-1.0324411,0.04073142,-0.014242541,0.18454342,-6.336249,0.0067847148,-2.0208066,-0.042714905
656.472823621385,-6.4424205,0.085432105,-0.12280366,0.6138465,0.78381485,0.5511114,-7.055261,-0.5051961,0.55857396,0.99610317,-6.4595184,-2.9789581,-6.6460094,-1.5115869
657.485230736188,-0.4512036,0.0020970404,-0.01757764,-0.01880978,-0.0040688403,-0.0033930056,0.5638557,0.07251023,-0.010412641,-0.05466913,-0.07532079,-1.0567342,-0.4224682,0.0035724454
658.4885191275644,-1.5141003,-0.051042743,0.03353684,-0.017905505,0.014507256,0.015729362,-1.7707107,0.04055504,0.037231274,0.18083385,-7.0307164,0.004469909,-1.7370495,0.032529753
659.5006234518144,-0.64003587,-0.0196216,0.0012426823,-0.02798744,-0.013188237,0.0012576394,0.18888736,0.07422035,0.0032391325,-0.008231241,-0.73277617,-0.54129255,-0.51655424,0.05489672
660.504384671851,-2.0897977,-0.21239331,0.09332455,0.027692854,0.09393773,0.12839621,-0.9127238,-0.024806982,0.13869128,0.33999792,-6.8681507,0.07788067,-3.2926862,-0.05795738
664.8366094006194,1.5260551,-6.141329,-6.094425,0.16467148,-6.145018,-5.8524942,-5.3611255,-6.170248,-5.7459474,-5.7600265,-5.6134057,-5.111706,1.2980565,-1.0408195
665.3361093271064,1.0992057,-5.8734765,-5.84886,-3.0878305,-6.358802,-6.242909,-5.6251,-6.190032,-3.8259132,-5.6481056,-5.583692,-5.0847554,1.1093361,-5.442505
686.3482849518881,1.8697205,-6.15087,-6.0388665,0.25009355,-6.4723973,-6.4060187,-5.6378174,-4.400842,-4.707889,-5.6510067,-1.1638176,-4.3875237,2.033433,-1.0580335
686.8496251342218,1.6012921,-6.2567286,-5.8116703,-2.671781,-5.8514977,-6.362867,-5.736269,-6.396826,-2.9989834,-5.632008,-5.0865993,-4.98899,1.9177318,-4.3931785
687.3504403753851,1.2157476,-6.344437,-5.617181,-0.92590034,-5.4875636,-6.3667994,-5.5745816,-5.8642573,-2.7051787,-5.309532,-5.516553,-4.98083,1.3755946,-2.7798986
705.1318436852614,-0.015478787,0.0708868,-0.032215156,-0.029064698,-0.004404437,-0.021981278,0.8618213,0.029305007,-0.08596277,-0.21674165,0.7454016,-3.6129696,-0.08796317,-0.016521916
706.1323636420491,-1.2064353e-05,0.08674819,-0.013166666,-0.031180961,0.019876271,-0.017353939,0.4718305,0.016229145,-0.096673824,-0.08211428,0.56818604,-2.627524,-0.07355341,-0.031960096
707.130415769561,-0.00962766,0.093904644,-0.014836291,-0.029475436,0.024890423,-0.024826642,0.336052,-0.011947045,-0.10636527,-0.046076156,0.6128975,-2.9288507,-0.07546526,-0.023860041
708.1304044704468,-0.0803013,0.4941299,0.27217126,-0.07644265,0.519493,0.06366024,-4.3431025,-0.73043877,-0.3065693,0.53769016,-0.7394433,-3.597628,-0.09196448,-0.85463315
708.3618873431988,1.8542638,-6.290999,-5.751957,0.6696847,-4.6274366,-6.4108067,-5.648393,-6.4499097,-3.9255311,-5.778201,-3.9029403,-5.0555663,1.9739878,-0.29526085
708.8632285375837,1.7894037,-5.3823447,-5.731152,0.19172192,-6.4152913,-6.3928905,-5.3361998,-5.033148,-5.747541,-5.7089095,-5.0392394,-5.0372844,1.8523757,-4.0265245
709.3630779129818,1.4586048,-4.826544,-5.799894,-1.7074769,-4.81379,-6.082774,-5.435586,-6.372977,-5.627206,-5.3181977,-3.8453445,-4.475273,1.7244353,-4.847831
709.8640888724873,0.4264928,-3.0335531,-6.1984816,-3.1714687,-6.506774,-6.420586,-0.5100939,-3.7771842,-6.1094165,-5.287829,-5.392907,-4.612873,0.77912354,-1.3383713
730.3744347841638,2.0261781,-6.3923407,-5.6611633,-0.17499036,-6.376533,-1.947432,-5.475161,-5.9451156,-1.6033101,-5.3753047,-3.8170288,-4.881051,2.0712585,-1.4540151
730.8767630007383,1.6634645,-6.2373204,-6.046888,-0.52794886,-6.296898,-6.378505,-5.758103,-6.3627186,-4.3983226,-5.6996875,-5.4561443,-5.04762,1.8731024,-0.59121525
731.3768159003127,1.379837,-6.389147,-6.0633683,-0.7003275,-6.4668655,-6.104256,-5.2700233,-6.2460136,-5.8894734,-5.749555,-5.4955606,-5.1249933,1.293016,-4.2923036
732.5525585986363,-1.4546542,-0.26782137,-4.737664,-0.26762506,-1.8936903,0.32059753,-5.4252286,-1.125186,0.815557,0.03685212,-4.781198,-1.3521819,-5.040476,-5.5570116
752.3870683199183,1.8489802,-5.593094,-6.0711355,0.562302,-6.4826746,-6.4647946,-0.50466394,-5.157086,-2.1465106,-5.48954,-4.6026096,-4.8619013,2.0712023,-1.1777613
752.8898617937245,1.7660933,-6.2925982,-5.8214774,0.08167589,-6.2397337,-6.529257,-5.7060146,-6.1777835,-2.1328106,-5.7248,-5.0583563,-4.622779,1.9060812,-0.9375559
753.389508370205,1.5463419,-6.161135,-5.853921,-3.085864,-6.1979322,-5.4736753,-5.349452,-6.0756836,-5.908338,-5.537643,-4.5175276,-5.109899,1.465117,-3.909046
754.5345099330096,-6.109409,0.014373839,0.40159857,-2.8329287,0.18921125,0.8928999,-5.8033276,-4.406102,0.5242603,1.3166007,-5.4282084,-2.8635356,-4.871939,-5.104187
756.5505752960902,-0.9293866,0.70774245,0.6953084,-2.4867516,0.85594654,1.0591007,-5.888821,-2.1551757,0.32757646,1.0516404,-3.8228934,-3.8413622,-3.0153563,-1.1450598
758.5685152097649,-0.43892887,0.023591831,-0.017896157,-0.037888505,-0.05573355,0.08629726,-0.5471364,0.12815547,0.076896265,0.07397065,0.0045570266,-0.86015046,-0.44249243,0.0032114424
759.5718929798202,-4.0327034,-0.029888136,0.03175887,0.024509326,-0.026167098,0.35392207,-6.527608,0.053068794,0.36880854,0.61398256,-2.619504,-0.2921903,-4.479004,-0.5777754
760.5829527068927,-1.1099935,0.104069635,0.10194958,-0.14475225,-0.08417955,0.31675357,-0.9216696,0.16447178,0.33829537,0.5363884,-0.09517564,-0.5344105,-1.4751539,-0.1521814
761.5869974620272,-2.2241588,0.19570044,-0.52348727,-0.6748589,-0.9208866,1.1683267,-5.8886714,0.4959104,1.1225399,0.9556204,-1.6354431,-3.1825168,-1.7592529,-1.0204146
770.5082976454595,-5.7195597,-4.5804186,-1.6750904,-3.079668,0.65280807,1.608408,-5.348335,-0.29626316,-2.785223,1.1575817,-4.818481,-3.532896,-4.7446346,-5.3070416
772.5237329136102,-4.406209,0.69106114,0.93089056,-3.6857376,0.7921995,0.75711703,-5.560737,-2.7513828,-0.034691364,1.3875526,-5.287623,-2.8559446,-4.198492,-3.7672887
774.4011657193907,1.802253,-6.323013,-6.001608,0.47273275,-5.844371,-6.3645244,-5.50784,-5.446858,-0.9290666,-5.788317,-4.6404915,-4.878173,2.066577,-3.374231
774.9021119012651,1.9452806,-5.6133037,-5.45255,-1.0137775,-5.979531,-5.914744,-5.3411794,-6.2628837,-5.3931255,-5.2507586,-5.1508565,-4.68422,1.9123871,-1.5510219
775.4027308716969,1.5570323,-6.282494,-6.012995,-3.18785,-6.362468,-5.912549,-5.473543,-5.138603,-5.6632004,-5.345143,-5.4239635,-4.791213,1.7405522,-3.1634777
775.903432460491,0.58800244,-6.4776597,-6.0857687,-3.4208736,-6.565817,-6.660401,-5.5565677,-6.472604,-1.3027512,-5.614975,-6.1297736,-5.701816,0.76800776,-5.600085
779.1503449975296,-0.13954586,0.1864883,0.071287885,-0.0025721858,0.14385223,-0.0048404513,-0.84921116,-0.19594763,-0.19656093,0.2932738,0.0073179267,-1.3496913,-0.2563306,-0.19436222
780.1509340738697,-0.0977886,0.41833678,0.09022234,0.019667134,0.4300429,-0.006016899,-6.4506426,-0.97949106,-0.49163643,0.58211696,-0.48240644,-2.54443,-0.14368579,-0.60428995
780.5507976367594,-0.28446496,0.015664294,-0.008350604,-0.049234077,-0.044768397,0.074217096,-0.03188404,0.10043596,0.030385781,0.02603127,-0.023140706,-1.3043139,-0.22985695,0.0065952726
781.1489875498474,-0.45903668,0.6208504,0.26174015,-0.31883332,0.57466483,0.13131233,-2.1952775,-0.12328855,-0.25681868,0.85226333,-0.4879071,-2.618296,-0.24863033,-0.8186697
781.5540945818075,-1.3047032,0.0040028673,0.093514234,-0.03553074,-0.020113446,0.14325501,-3.2272568,0.09935136,0.13673262,0.36848348,-1.6776236,-0.032883193,-1.3935264,-0.05669304
782.5662398645306,-0.35468253,0.0087563675,0.005766224,-0.05533816,-0.054071143,0.06327824,-0.21386759,0.13706708,0.043473862,0.042708285,-0.14862488,-0.9788132,-0.28086728,0.02055519
783.5699074493093,-2.1524627,0.06397034,0.22292103,-0.042342663,0.039409284,0.3734012,-7.0030737,0.042528912,0.39033434,0.6800068,-2.1394618,-0.53714794,-2.0615191,-0.22234125
784.5815742620601,-2.0669072,-0.033144504,-0.035281073,0.05676959,-0.26323652,0.7582403,-6.3758593,0.09818192,0.79518515,1.0777344,-1.482237,-2.9086242,-4.1297545,-1.8750545
785.5863889136888,-2.1015458,-5.301969,-2.6016872,-1.7270318,-0.7538699,1.7493157,-5.584385,-0.41707328,1.4609404,1.7618035,-5.631132,-2.9021554,-2.6351812,-3.2158108
786.5999111141772,-0.92715514,0.0040194727,0.23437268,-0.18195538,-0.078167796,0.31819093,-1.8114587,0.13529584,0.317581,0.5322422,-0.57720107,-0.47731546,-1.13923,-0.042522687
787.6035388924582,-4.991768,-0.4001299,0.5925862,-1.0942472,-0.39137796,1.5851519,-6.017416,0.2864977,1.2359662,1.5408602,-1.4959092,-4.147267,-4.973778,-0.7707564
796.4144546319054,1.9347181,-5.924933,-6.0495267,0.2246801,-6.483941,-6.3214946,-5.3495502,-5.765537,-5.4698124,-5.6907945,-1.1663141,-5.0725007,1.9185889,-1.0117915
796.5245544509885,-0.91726047,-0.0020307535,0.11803748,-0.065990455,-0.009546652,0.13421425,-0.38103604,0.16499282,0.063658014,0.21634392,-2.1066425,-0.20934945,-0.49280396,0.009123098
796.9161402359701,1.757298,-5.9746857,-6.2000704,-0.02572757,-6.069593,-6.195005,-5.315985,-6.280501,-5.5456986,-5.4560847,-0.7246182,-5.282625,1.9604492,-3.5743213
797.4154612314934,1.4314919,-5.918275,-5.857044,-3.3693137,-5.890736,-4.1500025,-5.599742,-6.240994,-5.0410438,-4.930102,-4.746776,-4.0116577,1.5876915,-4.7236233
797.5279016327892,-4.2813635,0.10857169,0.4017208,-0.0773354,0.19263121,0.41921493,-6.537791,0.017717578,0.3215916,0.8044365,-6.930652,-0.07657519,-5.924381,-0.4304897
798.538388995223,-1.4905299,0.08372022,0.3894483,-0.36926398,0.10044495,0.35376185,-3.986338,0.14302088,0.2712928,0.70947343,-5.8605294,0.123779684,-1.255595,-0.3966592
799.5426472983407,-5.367116,0.061769746,0.850396,-2.5787587,0.15981755,1.4470577,-6.438438,-0.7894522,0.98904634,1.7291244,-6.054378,-4.752087,-5.8957963,-2.0432508
804.5505835336571,-2.1825414,-0.021161096,0.09403821,0.24354404,0.19703873,0.46671715,-7.010505,-0.3448864,0.4886111,0.8203841,-6.586534,-0.5608684,-5.0945272,-2.0021605
805.5539318863223,-4.2592216,-0.10025896,-0.084109925,0.46076092,-0.01919118,1.2034111,-2.3749592,-1.4726493,0.93688977,1.0771978,-5.8055205,-3.36701,-4.5285115,-4.8406315
806.5647575494983,-1.8250958,-0.0013519656,0.19294997,0.0010876022,-0.067628354,0.2857463,-6.056001,0.08747182,0.2856818,0.57123524,-2.4287434,-0.30555227,-2.4447463,-0.15776801
807.568920599558,-6.8488345,-0.53110754,0.23844096,-0.018226415,-0.021811292,1.2596594,-6.5889416,-0.3122092,1.0120783,1.4214413,-6.4468617,-3.5888965,-6.3092294,-4.5523615
808.5816020355792,-0.5877326,0.016202271,0.09779489,-0.111294165,-0.050079778,0.11292398,-0.8274763,0.13028865,0.07605126,0.18077599,-0.6987184,-0.6598918,-0.30333847,0.008802317
809.5853423792465,-2.9985597,-0.018633937,0.6217233,-0.17384505,0.17295802,0.6366641,-6.757911,0.13312499,0.6275951,1.0404804,-2.7920356,-0.8104095,-5.3798165,-0.529819
810.5966621526368,-4.8998685,-0.5354376,0.73998624,-0.3958955,0.2576475,1.1334653,-6.6313663,-0.25406206,0.93917465,1.3193487,-6.244633,-3.222393,-4.8854337,-1.4416531
811.6017124491945,-5.608011,-0.6705471,0.44791496,-1.8858787,0.020182997,1.1434605,-4.0659084,-0.4032879,0.9029114,1.0512949,-1.9546474,-3.8854442,-3.7751029,-1.9471786
818.4274786359504,1.8189464,-6.26417,-5.8951197,-0.5687537,-6.338362,-6.064709,-5.5016828,-6.0779076,-5.467701,-5.3670254,-4.975615,-4.9920645,2.0813632,-1.4723113
818.9283439183455,1.7232449,-6.2439637,-5.8250346,-0.1921928,-6.5088453,-6.307024,-5.569711,-6.5056524,-5.6216307,-5.4563947,-5.365918,-5.160351,1.6809356,-0.5970485
819.429132422968,1.5215857,-6.127699,-5.6580057,-3.5578341,-6.376375,-5.26365,-5.568508,-3.9036553,-3.5626557,-5.1961465,-5.396216,-4.379745,1.6355822,-3.8932495
820.524156497036,-4.94772,-0.09661494,0.5512994,0.048002135,0.39785168,0.9936471,-6.6158047,-0.8253609,0.6637851,1.4791535,-6.3052063,-2.4744265,-5.5597315,-4.394409
821.5278081326321,-6.0444064,-0.097246125,0.54948455,-1.6165438,0.44092184,1.6062219,-5.8741403,-0.953765,0.24468455,1.3800251,-5.755362,-2.1826859,-5.819835,-4.534402
822.5389993471136,-5.8679876,-0.000287937,0.6336906,-0.314607,0.121438205,0.79075694,-6.6935205,0.17610446,0.65797824,1.2863878,-6.873755,-1.5267118,-6.6225824,-0.9504064
823.5429639490036,-6.3150334,-2.2312906,0.7815878,-1.8107506,-0.49362725,1.7363319,-5.9209747,0.10489482,0.97055376,1.7173493,-5.62071,-3.9313643,-6.053794,-3.0132682
824.555825892178,-1.3026769,-0.026278466,0.43178904,-0.34537676,0.10181858,0.3876612,-5.227233,0.28620484,0.30016938,0.7039852,-6.362695,0.19165905,-1.0603665,-0.19333334
825.5593208832299,-6.6630874,-0.09846455,1.0618508,-2.4409838,0.17364322,1.2026938,-6.6202703,0.005050443,0.88956463,1.5768591,-6.2054176,-4.0403757,-6.317054,-2.4452534
826.5642070329378,-4.589319,-4.3895893,1.3617113,-6.084605,-1.8338978,1.9472256,-5.0121384,-0.77001196,0.14690486,1.7812519,-3.9719079,-4.685446,-5.3973103,-5.4055653
830.5641971833368,-5.56102,-5.3833084,-0.43118954,-0.46112955,-1.0173209,0.36327875,-5.7282495,-6.037016,0.33429873,-1.4168063,-5.314665,-3.7072446,-5.235186,-0.7700669
832.5813861644606,-3.7966852,0.28316298,0.6039317,0.111805014,0.8322596,0.8788178,-5.6741056,-5.377341,0.26404154,1.030934,-5.5410843,-3.3917644,-5.3518786,-5.7087493
833.5853747194515,-5.251247,-4.5367913,-1.828636,0.54452586,0.04892862,0.30352902,-5.565388,-0.74021596,-1.1701365,1.4389143,-5.1432166,-1.409738,-2.0349176,-4.7271643
848.5557273425413,-3.2468302,0.15957063,0.83534026,-2.2718031,0.9361745,1.2589352,-5.875023,-2.6169143,-0.44199774,1.566287,-5.459868,-2.4606423,-4.0766525,-4.9629297
855.7394047398545,-6.1958337,0.537239,-1.0565467,1.2782707,1.1362318,-0.905681,-6.470834,-4.1896596,-0.1826299,0.16482988,-6.003391,-2.0146432,-4.9552956,-0.08247578
869.6983997542958,-2.5889044,0.3188637,0.12285477,0.5196934,0.5928092,0.08595784,-5.8307176,-1.0322503,-0.28268886,0.59072053,-6.4844637,-0.37946668,-5.3163133,-0.23918131
871.7132406009542,-1.647327,0.20202985,0.18012255,0.28503063,0.34408727,0.13118239,-6.8117003,-0.57339823,-0.09903294,0.56141245,-5.5461626,0.098986655,-1.9275631,-0.15660764
872.7176540297351,-5.411486,0.26719013,0.20884584,0.84919333,1.0075662,-0.06812606,-0.97030157,-1.5131564,-1.0561552,0.59525406,-6.2191324,-1.1013077,-6.216202,-0.72050506
874.7845865062392,-5.3539186,0.48679566,-1.2000335,1.0116658,0.8857524,-0.21655546,-6.1325455,-1.0329107,0.8392524,0.3048312,-4.216546,-1.1399179,-6.2207613,-0.16615632
876.7994265118355,-2.590292,0.12264821,-0.9098492,0.78169703,0.56823206,-0.19807103,-6.709281,-0.87683254,0.6457977,0.47350276,-5.5898356,-0.8678929,-4.1663647,0.005469013
879.7397730424627,-1.2305038,0.066502884,-0.23009375,0.1438871,0.116208404,-0.034534417,-1.1489284,-0.23692308,0.07672731,0.1159309,-4.623149,-0.116608076,-1.4898173,0.10767357
880.7436150035622,-6.571295,0.14652912,-1.4929464,0.7345542,0.67127746,-0.0122064315,-5.815089,-0.79737747,0.31195313,0.16991109,-6.229792,-0.5208757,-6.452333,0.16338477
881.7547920811198,-1.441459,0.0118697975,-0.14371704,0.117897056,0.09958268,-0.010295289,-2.0141408,-0.22939523,0.114651114,0.15687634,-6.356871,0.1835277,-1.4049739,0.107969
882.7588778658212,-5.579711,0.18348688,-1.2655797,0.69394153,0.5167497,-0.0061573423,-6.6316347,-1.1255506,0.531719,0.29010773,-6.5295706,-0.14193846,-6.045493,-0.018768754
893.6984807001496,-5.683288,0.18552819,0.03235307,0.39796898,0.4878949,0.19304909,-3.3754864,-0.38753593,-0.16038145,0.61840093,-5.8619237,0.3223636,-5.8596473,-0.2513352
895.713574101853,-0.444866,0.030132748,-0.021857226,-0.006629565,0.011596883,-0.01744046,0.31411123,0.04247377,-0.03704948,-0.024712678,-0.33339044,-0.74788654,-0.38081294,0.031269416
896.7173460961706,-1.3036054,0.0015436485,0.012062255,0.0129290875,0.04876086,-0.0065446347,-1.0512104,-0.09711123,-0.02928285,0.20870452,-5.642641,-0.014681645,-1.0941817,0.023400147
897.7281163848605,-0.5100219,-0.00096899923,-0.0028151982,-0.019168917,-8.457247e-05,-0.014219775,0.12218653,0.012555221,-0.020406097,0.0035553742,-0.7961426,-0.580224,-0.41202572,0.052029327
898.7326201348028,-1.1280001,-0.037765097,0.03329119,-0.0021769395,0.03423973,0.0005991254,-1.1967205,-0.07161902,-0.029237855,0.15018392,-5.356171,0.016731039,-1.2147318,0.06081772
899.7393016910557,-3.6850865,0.080220215,0.11040659,0.3941388,0.60725254,0.2943136,-7.1640058,-1.608323,0.22113134,0.825436,-6.5906324,-0.15079695,-6.072014,-0.3975157
902.81480752945,-3.4443085,0.19471382,-2.8463433,0.86922383,0.6549237,0.101074964,-6.1254196,-1.0111766,1.0726458,0.39052537,-5.269434,-2.472123,-5.459946,-0.37224868
905.7553324984265,-2.1147964,0.019296832,-0.39845166,0.2569399,0.21414506,0.059408076,-2.6323516,-0.34323388,0.115124285,0.3636585,-3.8621347,-0.0287466,-3.3992538,-0.042096764
906.7590834625811,-6.3862057,0.13291603,-2.8231144,0.86407256,0.87236834,0.14909796,-6.386119,-0.8058594,0.47346312,0.531707,-5.9472466,-3.246879,-5.949075,-0.1926656
907.7703952060843,-2.4284785,0.05528477,-0.2043243,0.18101293,0.14369106,0.060371004,-5.9320755,-0.30166543,0.19487917,0.34607726,-3.3995724,-0.23177078,-2.5177605,0.1001392
908.7745114487701,-5.8131347,-0.18885842,-0.7116045,0.72816825,0.50086284,0.2481702,-2.7127666,-0.95892495,0.53820235,0.2622963,-6.251326,-0.68157965,-5.974621,-0.017432129
919.7137760898212,-2.8714461,0.10717659,0.0020650588,0.12141992,0.24109107,0.14768857,-0.8286621,-0.19865622,-0.09849548,0.46422136,-3.5977173,-0.10000489,-5.113352,-0.34550956
920.7174550537826,-7.0540676,0.2505936,-0.11988471,0.47564608,0.8365188,0.33444995,-6.311834,-0.21906717,-0.41551244,0.9510496,-6.277737,-2.3350432,-6.132333,-0.88510776
921.7287193687033,-0.70629203,-0.0015026825,0.00425528,-0.0236655,0.01004849,0.0026279818,0.190226,-0.022981063,-0.037346456,0.026711505,-0.62120306,-0.5039251,-0.59322536,0.028066188
922.7329686139682,-1.4490638,-0.018613288,0.1368148,0.075525105,0.16373762,0.14782429,-1.5682292,-0.14476997,-0.03588889,0.40385312,-3.2915132,0.15554404,-1.7910342,-0.11453295
923.7438521571981,-0.6413086,-0.016238794,0.015611658,-0.031781614,-0.006704406,0.011810316,0.14236227,0.014048349,-0.025403583,0.017563965,-0.830803,-0.40020388,-0.601326,0.05018004
924.7480979056211,-1.1900377,-0.029752087,0.06132202,-0.025152158,0.0594393,0.087135255,-1.5940707,-0.14115706,0.015393566,0.28395367,-5.6762915,0.0054965466,-1.2349993,0.0052371603
925.7571038273928,-2.7011952,-0.07602809,0.16996555,0.053569324,0.24632275,0.2826951,-2.79011,-0.40480608,0.16720316,0.55002373,-6.511244,0.327647,-2.0618672,-0.07338177
78.95911857726507,0.035837833,0.05777242,-0.0782284,-0.044884466,-0.018083928,-0.05576514,1.0722095,0.009040967,-0.009303497,-0.375796,0.8315657,-0.8966558,-0.030063909,-0.016209658
88.04038948230482,0.23927394,-0.05909425,-0.3024264,-0.5183256,-0.055923954,-0.54156584,0.89781,-0.556127,0.07865073,-1.7689121,0.9404201,1.9424139,0.3376608,-5.665755
89.00940418819715,0.626812,-2.7341394,-1.2338773,-1.1207287,-3.023037,-1.2297822,0.85043436,-4.4666095,-0.08564463,-4.5294514,-0.13959613,2.6539295,1.0705413,-4.0055656
89.03955985134836,0.41454124,-5.5595984,-1.1426532,-1.9823644,-5.5813503,-1.2376056,1.4020159,-5.057731,0.13249083,-3.686073,0.4899922,2.6311157,0.9951432,-2.5970092
91.0287352807088,0.09149318,-0.23233436,-0.020213453,-0.11081703,-0.07277966,-0.0059989914,1.1065667,-0.027080338,-0.0013804957,-0.41735002,0.88103575,-0.1281638,0.039485298,-0.0081081325
92.92802284915471,0.119139045,-0.69752914,-0.06358519,-0.0081629325,-0.20042525,-0.15861753,1.1740501,0.07735086,-0.28274468,-1.2344472,0.9468832,-4.7110486,-0.029166074,0.13963403
94.92527313773641,0.28950903,-1.7641882,-0.42567214,-0.039294966,-0.71507585,-0.5908065,1.3935786,0.06961151,-0.76739436,-4.9010267,1.1504253,-4.256014,0.066136114,0.25270858
96.96984701938977,0.024829794,0.058596134,-0.06675309,-0.037601985,-0.00093303807,-0.04489405,1.0643055,0.014692232,-0.013348944,-0.3577545,0.825318,-1.1267662,-0.03170134,-0.024815252
102.05622702002127,0.049642235,0.031048167,-0.044967912,-0.038440667,-0.037192494,-0.027927075,1.093432,0.017267555,-0.011465346,-0.35467213,0.8620235,-0.6839041,-0.0026244018,-0.025071185
103.04028747412204,0.036359448,-0.008326393,-0.046425384,-0.036213193,-0.04299716,-0.035238802,1.0649494,0.023496944,-0.015324097,-0.37086728,0.8207255,-1.3412949,-0.012386695,-0.0010225251
104.03536496779282,0.65379333,-0.47968823,-1.3773429,-0.50798786,-0.5365982,-1.3725612,0.5897828,-2.9536862,-0.54452187,-2.086633,0.42704868,2.4373953,0.6300966,-2.7703502
108.90216723266548,0.9622127,-4.888634,-0.35298768,-4.2436724,-1.3316168,-0.7593448,1.9186196,0.749744,-2.1780736,-3.6196048,1.3064343,-2.9815154,0.329459,0.3494658
110.89905292095045,0.48339313,-5.633023,-2.6055148,-2.5160878,-2.0879383,-0.52263117,1.7860081,0.27525276,-1.461536,-4.5890017,-1.3569424,-3.198261,0.5958077,-0.49289516
111.0200149747156,0.6402387,-6.5187345,0.50661284,-0.8912948,-1.8898966,-0.46388716,1.43279,-2.5631757,-0.9119465,-2.4992175,0.8470249,1.6122699,0.8616828,-0.13362592
117.01945954981232,0.035820875,-0.01686724,-0.032132976,-0.058245875,-0.09567365,-0.009676915,1.1135865,0.06660491,-0.02442998,-0.34282762,0.8593071,-1.6245799,-0.009856487,-0.002086781
118.0228939088949,0.28589854,-4.6916494,-0.57265425,-0.9671351,-4.401759,-0.0043385066,1.5062208,-0.071959205,0.043656386,-1.8524343,1.0244656,1.7211708,0.51529413,-0.53371316
118.05110960859993,-0.060527384,-5.4006953,-1.6241262,-0.3924231,-0.44411224,-3.7037747,-0.9143862,-5.5549917,-0.7411991,-3.2096188,-4.492681,2.926283,-0.8284685,-2.9060702
124.00731757227324,0.029357076,0.030438922,-0.016868204,-0.07178601,-0.031501092,-0.008566829,1.0846926,0.041282337,-0.028825782,-0.2909867,0.84156525,-1.1270533,-0.014098668,-0.02569127
125.00134359200638,0.11984621,-0.28425112,-0.05924318,-0.09356655,-0.053307813,-0.061175883,1.1332753,0.021206714,0.049207024,-0.8349929,0.88045925,0.15670462,0.05154653,-0.029190056
125.01085130910758,0.6135434,-0.5853147,-3.0694165,-3.8014934,-1.3903081,-1.4612858,0.18192181,-0.853432,-4.1985974,-4.2713633,-0.9111901,2.6953707,0.40811062,-2.066822
125.09726044295832,-0.4627133,-0.1937542,-0.77245456,0.19715469,-0.06646181,-1.0691715,-2.5866394,-3.6201804,1.139924,-0.04084168,-5.9152627,1.8607241,0.38601023,-0.26005775
126.00339731490078,0.058422208,-0.44874203,-0.4547155,-3.9073634,-0.26486868,-1.1137646,1.031949,-1.8317138,-2.2944965,-1.7854373,0.27322644,2.8454292,-0.02724865,-5.560145
126.90518517916898,0.041398846,-0.083825424,0.005737884,-0.032821454,-0.08676917,-0.015169201,1.0800723,-0.0047533624,-0.10455223,-0.38827094,0.8379716,-1.4413605,0.000953611,-0.021361751
126.99838427140018,0.64637774,-1.3959246,-0.40305483,-1.256861,-0.5074481,-1.1240207,1.21422,-2.6138139,0.22758433,-3.280728,0.30837741,2.3184307,0.637444,-2.1088023
128.0354495102885,0.04303307,0.024443258,-0.05803192,-0.0409897,-0.05621127,-0.031997483,1.080451,0.026909705,-0.013568808,-0.3565874,0.83331263,-0.84076715,-0.010928722,-0.022161677
130.0874380761056,0.11208205,-0.6901873,-3.9561515,-0.0051364005,-0.66183406,-5.5543127,-0.45509955,-5.94509,-0.90985024,-4.164776,-2.6284297,2.968311,0.2829269,-5.8126516
131.04630786660434,-0.52647674,-4.3132415,-5.4228015,-2.5871968,-1.5800202,-1.077374,-0.3346675,-4.0359073,-1.659578,-4.1463795,-0.23926142,2.7139423,1.1265213,-4.808799
132.01267307998754,0.61099225,0.6372876,-1.6526686,-0.77563196,0.5663671,-5.8903723,-4.5843396,-2.7532597,0.0023315847,-2.9283285,0.44915593,1.7632034,0.29200232,-0.68627733
132.03023511115532,0.032958977,0.029083896,-0.04898072,-0.039959773,-0.036011852,-0.021235738,1.0580149,0.028924745,-0.02185355,-0.34671092,0.834731,-1.1245106,-0.015694318,-0.02239503
132.94636583117958,-0.00484973,-0.04346808,-0.9899722,-0.85122263,0.337059,-1.0132387,1.1673888,-0.831009,-0.01971354,-2.7643912,0.8020589,2.007501,0.21874267,-2.7362354
133.01431006139225,0.042822275,0.006689772,-0.035679623,-0.013238214,-0.04881288,-0.05258935,1.071232,0.011107778,-0.04435472,-0.40200233,0.8424967,-1.5858611,-0.016127544,-0.0077993227
133.0338713667444,0.3914603,-0.2789085,-2.912241,-3.1776593,-0.017579678,-1.5210992,0.7783893,-2.3391747,-0.26407695,-2.5693684,0.5759856,2.652189,-0.23783417,-5.1015987
134.01778050746208,0.19885734,-0.11539054,0.0131205395,0.042639576,-0.1644496,-0.41435793,1.1969308,-0.20881534,-0.06855759,-1.143504,0.99235404,0.48825532,0.12404889,-0.17465742
