,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 8,Shared topic 9,Shared topic 10,Transcriptomics private topic 1,Transcriptomics private topic 2,Transcriptomics private topic 3,Transcriptomics private topic 4,Transcriptomics private topic 5,Metabolomics private topic 1,Metabolomics private topic 2,Metabolomics private topic 3,Metabolomics private topic 4,Metabolomics private topic 5
110,0.04128424,0.026453812,0.017173069,0.28213185,0.04262121,0.027308984,0.051171243,0.014318296,0.042778794,0.080871545,0.06979307,0.075050734,0.057048317,0.054073572,0.015497505,0.037578005,0.009883858,0.017894663,0.03706726
111,0.030251617,0.048453722,0.042617366,0.19391955,0.0682829,0.02734627,0.022601666,0.022204518,0.07946706,0.05481347,0.041361265,0.15995115,0.04019943,0.04686529,0.018015426,0.03259832,0.012800482,0.021932589,0.036317937
112,0.033458088,0.033177353,0.028314903,0.20833941,0.03588456,0.03514214,0.019616742,0.016506128,0.04326689,0.034423687,0.026869722,0.17418404,0.026425947,0.030181851,0.012700752,0.07361713,0.10340107,0.03510295,0.029386558
113,0.049146082,0.04842916,0.056721736,0.27406767,0.03926821,0.036249127,0.030848362,0.03597429,0.03085245,0.05640996,0.04228609,0.076328225,0.036664505,0.056612752,0.015568844,0.034699403,0.027358154,0.021843562,0.03067144
114,0.025726734,0.0370177,0.030788647,0.20852202,0.04502585,0.03357198,0.02913535,0.054873917,0.049211994,0.04670677,0.040039435,0.042565327,0.03130322,0.05226812,0.012406788,0.03803197,0.17080006,0.024753982,0.027250184
115,0.035887945,0.028370332,0.04537406,0.24901745,0.045901783,0.043364104,0.053078678,0.04227385,0.046706133,0.051416177,0.046415146,0.044805456,0.036836836,0.06884131,0.02306821,0.03198084,0.054855626,0.027295168,0.0245109
116,0.031372678,0.033936065,0.05939539,0.15225995,0.043041233,0.036941573,0.023921184,0.052549828,0.06370165,0.041540932,0.04375271,0.0592677,0.037070617,0.08568353,0.05338709,0.034476113,0.088093325,0.033328846,0.02627957
117,0.03207287,0.044522967,0.061013814,0.15111355,0.06194593,0.049032502,0.034013458,0.055404857,0.05953436,0.014216916,0.015157324,0.06696295,0.015972089,0.050661355,0.033029746,0.034895625,0.15945768,0.03314081,0.027851198
118,0.036109734,0.018419813,0.03889122,0.1735056,0.09478344,0.038043953,0.017647428,0.039448995,0.055949397,0.02627115,0.025825031,0.07332884,0.025853734,0.061629556,0.03216257,0.035750218,0.13452266,0.038697403,0.033159297
119,0.030384341,0.08297416,0.036987,0.13969722,0.05996022,0.029138051,0.038647767,0.052876886,0.066444576,0.040316287,0.036252722,0.068229035,0.035926517,0.05982769,0.024619032,0.039894618,0.10398264,0.029796474,0.024044821
120,0.054075867,0.034891523,0.039485022,0.14227079,0.0851655,0.040339462,0.029697616,0.048496272,0.04032499,0.056789584,0.04376377,0.07383747,0.04487452,0.06927898,0.028180053,0.034381136,0.05349968,0.026706476,0.053941276
121,0.02512219,0.038502492,0.03874209,0.22569053,0.046833444,0.04924905,0.031154005,0.027091911,0.028366927,0.073141836,0.063085414,0.08152304,0.03690405,0.054215327,0.023624457,0.03229534,0.08075158,0.022768341,0.02093797
122,0.025104828,0.04387626,0.05418203,0.25581896,0.07245872,0.019544182,0.013200338,0.046587642,0.016858744,0.08241669,0.06799578,0.084492564,0.03518428,0.053760752,0.018956596,0.030376937,0.03532526,0.022447309,0.02141201
123,0.036327593,0.06960019,0.027542744,0.0830247,0.034924712,0.042150002,0.017900554,0.03588324,0.047933776,0.07369684,0.06545156,0.087775506,0.03340459,0.051439893,0.017752424,0.039570227,0.19010231,0.027714545,0.01780461
124,0.028117409,0.044521656,0.024170239,0.07815969,0.022041557,0.040218037,0.028433412,0.019925721,0.158433,0.066423625,0.055247206,0.09183445,0.03237076,0.055340804,0.022311462,0.041159302,0.14393125,0.026451616,0.02090874
125,0.023060337,0.06132892,0.009489451,0.18772875,0.103371285,0.018968556,0.022482013,0.046150703,0.01992281,0.024890764,0.024241988,0.046828784,0.028858215,0.19338995,0.019323003,0.03771216,0.08595973,0.024330104,0.021962523
126,0.04672694,0.05084359,0.040698953,0.13051507,0.08854601,0.023452258,0.038910136,0.021749059,0.045621533,0.029555053,0.030538065,0.056676142,0.036536105,0.22359075,0.022801371,0.041355528,0.023754308,0.022053255,0.026075913
127,0.04016567,0.02381848,0.037132338,0.16205993,0.037079416,0.029368678,0.042720146,0.025924454,0.03996796,0.02894529,0.030173827,0.09600752,0.036887664,0.20588659,0.014432971,0.07664464,0.019810699,0.02385589,0.029117843
128,0.026058387,0.13536093,0.015792776,0.13079925,0.052269995,0.013734628,0.041459717,0.0393649,0.04794782,0.024992915,0.027655572,0.1716491,0.03333023,0.14102331,0.023876555,0.02647037,0.014986414,0.014560704,0.018666472
129,0.03224985,0.06537755,0.03180005,0.093799554,0.033722967,0.032016255,0.0387407,0.03704085,0.040992163,0.025164532,0.027229836,0.15962602,0.034774058,0.14849731,0.024366016,0.025698809,0.11382349,0.017602429,0.017477592
130,0.03890997,0.07709542,0.043299586,0.07929837,0.050148122,0.036160752,0.033085514,0.037362732,0.03970648,0.19691204,0.08932948,0.04908707,0.042580605,0.077627935,0.015050103,0.021366924,0.044801902,0.013522838,0.01465411
131,0.033419047,0.062753975,0.03368089,0.06265258,0.057779416,0.031104548,0.019561293,0.04810958,0.04643748,0.18470491,0.13627131,0.05442533,0.029772878,0.04537408,0.01681467,0.029515369,0.071619175,0.01875265,0.01725083
132,0.019182416,0.024116293,0.010649207,0.011227244,0.11157964,0.0143740345,0.01476883,0.014423781,0.0102519225,0.6273746,0.048303258,0.021492515,0.023245525,0.013918484,0.006991887,0.007897755,0.0095802285,0.0053540217,0.005268385
133,0.007999778,0.047555655,0.008189205,0.012892219,0.096969634,0.006527712,0.007549532,0.012374899,0.010617843,0.6988019,0.02822984,0.0151730655,0.01773043,0.007132284,0.0069487467,0.0058625354,0.002297024,0.0029813824,0.0041663917
134,0.005942495,0.016954193,0.0073501957,0.017061383,0.20693508,0.004449314,0.004535851,0.009443797,0.0031303253,0.66982627,0.015880201,0.009669568,0.01270562,0.004104956,0.0032972926,0.0033570023,0.0014433089,0.0016982009,0.0022149105
135,0.037860524,0.0634976,0.009528417,0.3121848,0.020469988,0.020757588,0.07078018,0.012967087,0.03276566,0.04611293,0.04027754,0.07489944,0.042148054,0.032005005,0.01171548,0.08356839,0.011606956,0.042501137,0.034353185
136,0.028501151,0.039826367,0.009636095,0.386015,0.09849632,0.023786487,0.04192598,0.016115978,0.023366472,0.031529326,0.02748117,0.09089615,0.02318616,0.025641007,0.011563581,0.052148886,0.0131051075,0.02155182,0.03522684
137,0.025963617,0.03477613,0.05742437,0.20906997,0.089196876,0.031274013,0.033074085,0.032519855,0.08160889,0.039432306,0.032511536,0.13231774,0.033141132,0.038206354,0.018534401,0.030399347,0.010944653,0.01923416,0.050370682
138,0.049711704,0.028076438,0.025022961,0.2956004,0.01401879,0.030750545,0.038638942,0.03457309,0.0541336,0.060675573,0.046420205,0.06671002,0.04298835,0.058299735,0.016702816,0.038763706,0.023547728,0.03220353,0.0431619
139,0.028262254,0.0344108,0.016215647,0.47303036,0.017279973,0.023320848,0.014077259,0.0440375,0.019844528,0.05265982,0.040145736,0.04852985,0.033177905,0.051195443,0.015817134,0.024364648,0.02420928,0.020366898,0.019054081
140,0.02883002,0.025543675,0.04122798,0.27949396,0.039050564,0.031037563,0.02297131,0.048943903,0.04832113,0.06739601,0.059043076,0.04269506,0.04508265,0.09045519,0.022884324,0.03034271,0.03182539,0.02128765,0.023567848
141,0.038502723,0.054391902,0.057245802,0.15930386,0.049706973,0.03473192,0.057949867,0.04743876,0.058166977,0.061153494,0.05988065,0.053179946,0.046031494,0.09954468,0.023447765,0.020612355,0.01352703,0.021589696,0.04359413
142,0.041903894,0.039364014,0.046337325,0.1444116,0.070406355,0.056013927,0.038974736,0.0526305,0.054412253,0.02726368,0.027928002,0.069671646,0.026510065,0.07436719,0.038268186,0.041264433,0.07530889,0.042614233,0.032349084
143,0.034756053,0.030334646,0.10760093,0.12133276,0.04887706,0.04303497,0.038083497,0.029450335,0.08014161,0.021099063,0.021306178,0.07512767,0.021386938,0.06271861,0.04223992,0.038401525,0.085803844,0.06358716,0.034717303
144,0.022022666,0.036648568,0.036946975,0.22327434,0.082666226,0.06143281,0.026509773,0.03351783,0.049928606,0.025201745,0.026081549,0.08178025,0.027139943,0.06357146,0.031469148,0.033058528,0.027792221,0.03310834,0.07784893
145,0.0528046,0.037446007,0.037345227,0.112890586,0.07515465,0.04780647,0.041669723,0.034519278,0.057331417,0.052898645,0.039920814,0.061821118,0.04009504,0.059771713,0.029016474,0.03885823,0.1022201,0.047816683,0.03061322
146,0.043744806,0.05525495,0.031579204,0.16190049,0.043187987,0.04141732,0.017700028,0.04473502,0.0413245,0.07412111,0.063731186,0.07505229,0.047980465,0.0654347,0.033583667,0.04259313,0.055005882,0.03269108,0.02896213
147,0.037546635,0.06237563,0.038430616,0.15831108,0.05322736,0.043260068,0.028182596,0.023359679,0.034379017,0.08125726,0.06963827,0.094985865,0.041175403,0.061808873,0.028522855,0.043039724,0.056574978,0.020846285,0.023077743
148,0.024690155,0.04861379,0.037954297,0.14860852,0.03638931,0.039158963,0.03494268,0.031934477,0.057236556,0.06757927,0.055877957,0.10257368,0.033292215,0.04859323,0.0355004,0.04022758,0.09373272,0.036270663,0.026823461
149,0.03350597,0.07372715,0.013463226,0.11071332,0.054343686,0.021172196,0.042739145,0.052405726,0.032579314,0.07819494,0.047606595,0.1130194,0.03307237,0.053035025,0.023860794,0.041412763,0.123134516,0.027412295,0.024601515
150,0.025199618,0.036524076,0.02552327,0.121662445,0.113822326,0.049809065,0.019735357,0.05144503,0.042848904,0.053333346,0.036204673,0.09598099,0.035581354,0.08795424,0.025774853,0.0382546,0.09209265,0.024824496,0.02342858
151,0.042550538,0.033360813,0.035798874,0.08848193,0.05593315,0.05190125,0.023460997,0.054956086,0.02804258,0.02859943,0.02673786,0.07057535,0.03228505,0.22236796,0.019121896,0.038320374,0.103799075,0.021857427,0.021849386
152,0.030308606,0.078220464,0.03310546,0.0989858,0.04603326,0.038769808,0.03957518,0.04348772,0.038643885,0.031004602,0.03105337,0.08679636,0.038544927,0.2546046,0.018175237,0.031085325,0.017368479,0.016545646,0.02769121
153,0.038337927,0.027489036,0.035395484,0.17627409,0.037175253,0.031243138,0.03915378,0.037104778,0.02899024,0.020816809,0.020532906,0.098459736,0.030823776,0.28592816,0.020277545,0.023485372,0.010310942,0.013769922,0.024431117
154,0.026892314,0.05254236,0.04218625,0.092170954,0.12305248,0.027525574,0.02169098,0.021582808,0.055307906,0.022754835,0.024916844,0.1568805,0.030653328,0.14508012,0.019270968,0.024219923,0.084173,0.014467981,0.014630848
155,0.028824866,0.06385948,0.04197724,0.07576175,0.0741224,0.031439055,0.02108463,0.025632244,0.048704162,0.04504798,0.053772718,0.15485294,0.028506752,0.101709805,0.014715539,0.039646234,0.116863795,0.01698421,0.016494235
156,0.033310786,0.036706187,0.08086584,0.06649091,0.05369883,0.04448977,0.022886535,0.03494427,0.04295431,0.1478626,0.12728547,0.058001768,0.026070466,0.038634475,0.016223561,0.02834683,0.09700647,0.022557864,0.021662995
157,0.04881138,0.050478082,0.0862416,0.04339303,0.04970203,0.056869127,0.04341659,0.05292809,0.04665024,0.14522041,0.10413526,0.06304069,0.031660132,0.06140534,0.024675308,0.026514431,0.02722155,0.017399462,0.020237241
158,0.024132961,0.018295493,0.041126948,0.034191705,0.050649837,0.033207912,0.02287659,0.026552875,0.030852014,0.5086793,0.06825979,0.036135137,0.026420677,0.018248973,0.01654751,0.013466706,0.010508984,0.009636161,0.010210477
159,0.010727247,0.016523201,0.015998246,0.016878434,0.037562996,0.018365482,0.00710928,0.012798687,0.008317264,0.7555311,0.03124328,0.017213896,0.02052129,0.007922781,0.0064880797,0.00641065,0.0027481124,0.0032723686,0.004367577
160,0.008418047,0.050690923,0.008571676,0.039333314,0.19390988,0.013125871,0.013746811,0.011404061,0.008414852,0.5120222,0.051274955,0.020909993,0.027208988,0.012338347,0.007719126,0.0077129407,0.003728474,0.004278919,0.0051905643
161,0.006521703,0.020511894,0.009886604,0.017829299,0.32472292,0.014941043,0.008940967,0.005223902,0.012560863,0.47397083,0.03595897,0.014883718,0.02563824,0.009546872,0.0048716175,0.005279097,0.0026013397,0.0026559497,0.0034542705
162,0.007900251,0.011541969,0.0069767158,0.0158603,0.5882267,0.016201017,0.010962316,0.015483016,0.021463547,0.03005227,0.12656195,0.016843453,0.07456288,0.03415619,0.0067892303,0.0063007534,0.002179308,0.0031192182,0.0048188996
163,0.09888291,0.054376397,0.027311139,0.19315092,0.04164707,0.033216923,0.032377873,0.04813058,0.0336115,0.054959226,0.049183015,0.077026114,0.05035622,0.034938887,0.013323931,0.088449344,0.008073835,0.03132685,0.029657202
164,0.05899053,0.019675758,0.030133342,0.27297944,0.026383592,0.026771912,0.02525974,0.022529682,0.045511413,0.05956647,0.053911254,0.08920166,0.055469185,0.041051462,0.014975331,0.07718865,0.01193809,0.026619662,0.041842826
165,0.035545368,0.042831186,0.018192034,0.43292025,0.023229651,0.015989125,0.03398752,0.04466056,0.015518216,0.04600236,0.037725203,0.06613119,0.039058283,0.030839879,0.011788215,0.032301553,0.009515018,0.023246292,0.0405182
166,0.025523916,0.025553785,0.010399154,0.55570585,0.01922998,0.019114725,0.03787823,0.0246462,0.024685571,0.04215272,0.033385392,0.042363733,0.0330328,0.030641163,0.011953005,0.015508369,0.007816562,0.014602,0.025806837
167,0.0316198,0.02588384,0.01793161,0.4715241,0.017314492,0.014774568,0.014863204,0.046577826,0.024045294,0.05793438,0.042671595,0.046606723,0.04191143,0.043267757,0.013151752,0.02676766,0.010080628,0.014872569,0.03820072
168,0.031987004,0.033254843,0.028798252,0.20955856,0.051811274,0.037416834,0.042144127,0.034989,0.03451021,0.09191983,0.069989495,0.045068897,0.06146211,0.0922483,0.022137837,0.02971588,0.023936639,0.022661041,0.03638983
169,0.034765944,0.05093291,0.024601256,0.18039578,0.077201135,0.047157492,0.033998344,0.041738603,0.033780765,0.079198785,0.067119285,0.039941013,0.05302023,0.09889212,0.026189078,0.025317349,0.024701934,0.034850087,0.02619786
170,0.033947553,0.053018805,0.03972784,0.10014253,0.069615625,0.046956252,0.043532714,0.058650494,0.064131066,0.06629489,0.045739613,0.04112023,0.035566874,0.05833059,0.02060644,0.03300186,0.11414711,0.048603527,0.026866058
171,0.043823745,0.0670617,0.059043597,0.13932322,0.10231772,0.03894076,0.03043278,0.048531722,0.034920245,0.050487574,0.037207503,0.046716176,0.03086629,0.055446934,0.021834457,0.042493228,0.09414434,0.028199274,0.028208828
172,0.039111156,0.02165656,0.04481633,0.2647593,0.051547658,0.037634034,0.033623986,0.04428966,0.03015436,0.031521477,0.02768175,0.056817457,0.026021969,0.051955003,0.032906186,0.046247568,0.096995585,0.033051115,0.029208824
173,0.040721476,0.032353774,0.04557143,0.18032604,0.09715649,0.032911737,0.05203212,0.070365064,0.03868261,0.034644257,0.030628927,0.04768148,0.029074574,0.045913238,0.021704884,0.045996346,0.072572544,0.04330281,0.038360145
174,0.03785118,0.041486558,0.036153946,0.17138174,0.077007584,0.050316505,0.037487756,0.032926064,0.038400274,0.034622137,0.033896595,0.050243065,0.030466232,0.038229298,0.024848182,0.053232845,0.14270467,0.03625518,0.0324902
175,0.05192258,0.060838774,0.039398525,0.17575434,0.02773642,0.06386534,0.034483884,0.036700387,0.08321893,0.055870894,0.05078963,0.066476904,0.033970665,0.047355145,0.027360542,0.04539171,0.031575017,0.0315838,0.035706587
176,0.04947703,0.04727925,0.038525697,0.14707933,0.04715834,0.07060568,0.028681224,0.04854307,0.031309232,0.051363237,0.047487326,0.0977376,0.02860109,0.040237606,0.04510318,0.036812745,0.09355529,0.029551879,0.020891089
177,0.025023151,0.049279995,0.01521636,0.14961773,0.03596849,0.059295777,0.022548886,0.025785455,0.07479879,0.05665431,0.045764893,0.13365285,0.029920794,0.044765595,0.03267172,0.04956915,0.07692294,0.039069038,0.033474118
178,0.02310733,0.047313724,0.023074763,0.16322479,0.036434975,0.01537639,0.03915219,0.024404524,0.10052569,0.04546636,0.03543529,0.14601874,0.02805904,0.042477544,0.024502749,0.042456333,0.11485662,0.026474329,0.021638602
179,0.040791195,0.048099842,0.039379604,0.06391041,0.08765924,0.046667244,0.038950257,0.03441512,0.028582579,0.04659545,0.03303286,0.11301315,0.03094372,0.074194215,0.027577836,0.04260572,0.14353615,0.032065235,0.027980192
180,0.031629995,0.026957575,0.023587966,0.10121948,0.03375785,0.02845336,0.015754823,0.048560906,0.03266175,0.023865351,0.021309879,0.07784734,0.03432613,0.42318067,0.016786126,0.01719721,0.014054824,0.0116732605,0.017175425
181,0.029468352,0.021557309,0.030356575,0.048647255,0.046117004,0.028457621,0.025210222,0.019590903,0.021415316,0.017858727,0.017050255,0.05915395,0.033049684,0.53205925,0.014398756,0.019739639,0.009528989,0.010236056,0.016104145
182,0.02676664,0.014130866,0.028602937,0.087200105,0.11405931,0.03158258,0.0150417145,0.039963264,0.037716597,0.023621136,0.024787517,0.1137143,0.027699443,0.32598996,0.016661385,0.022237867,0.01993873,0.013488525,0.016797135
183,0.036274906,0.04548526,0.043506365,0.06666141,0.10754398,0.04012703,0.03332395,0.027065631,0.03363452,0.020160122,0.027411457,0.1832086,0.019930206,0.18770646,0.020482432,0.028832948,0.048482195,0.013903166,0.016259395
184,0.035691656,0.028559912,0.035361066,0.09460712,0.114915244,0.03956363,0.0144312335,0.02854609,0.03821325,0.06107789,0.108258665,0.16623844,0.039454445,0.11339567,0.018500652,0.021124287,0.012017273,0.011012395,0.019031059
185,0.04448832,0.049072884,0.039850492,0.06633015,0.12744935,0.033658683,0.032142043,0.045240108,0.030287886,0.11134422,0.11274167,0.07526912,0.02978547,0.07101369,0.026900856,0.028262496,0.01489359,0.018480593,0.04278837
186,0.017695306,0.025866276,0.031354733,0.12662469,0.15215683,0.029224865,0.019751932,0.038067825,0.04046174,0.27149808,0.07334654,0.045655563,0.02545791,0.026215266,0.022154242,0.017345274,0.010104896,0.011209977,0.015807973
187,0.01489429,0.025676582,0.028311983,0.056858398,0.072181724,0.02283515,0.014363557,0.020318232,0.02519489,0.46204418,0.094374046,0.037505347,0.035742205,0.023723863,0.019038504,0.014383144,0.0054765325,0.008765654,0.0183118
188,0.0171197,0.036960118,0.024903558,0.044276062,0.07910931,0.03850825,0.014271751,0.019617604,0.0192949,0.41708866,0.09704825,0.037285373,0.0367628,0.023224061,0.03442279,0.015191466,0.013716728,0.013886403,0.017312193
189,0.013217756,0.038266957,0.013282557,0.020439252,0.32715088,0.013624554,0.0071863965,0.014588874,0.016215798,0.35279718,0.05985733,0.020904176,0.032219335,0.013967792,0.019329995,0.006748949,0.0034780866,0.007458191,0.019266034
190,0.011712568,0.023496963,0.009494342,0.027053144,0.39948177,0.02203265,0.010630514,0.016119344,0.030542573,0.065194435,0.16553472,0.026373506,0.09749937,0.048873648,0.014920029,0.009892821,0.003741659,0.0061111785,0.0112948725
191,0.01684259,0.037707977,0.045333605,0.01544233,0.34699032,0.019771496,0.021509795,0.022138475,0.024962723,0.055743165,0.1725822,0.030265445,0.100687765,0.052443765,0.011265021,0.009693033,0.002803423,0.0048231883,0.008993742
192,0.02291769,0.031294968,0.048847783,0.021217806,0.30608752,0.021593459,0.024470478,0.032259554,0.033897646,0.055240605,0.17115219,0.031445894,0.104317166,0.05057552,0.012847991,0.012450298,0.004362025,0.006075397,0.008946019
193,0.0076356987,0.026835348,0.0059260475,0.011110083,0.71563596,0.011006475,0.0131753385,0.010622523,0.009060463,0.03751338,0.064429805,0.023950059,0.028735356,0.017017854,0.004592548,0.0048621628,0.0019704178,0.0025470736,0.0033734345
194,0.13007417,0.037116967,0.04851456,0.17622748,0.038096726,0.034957178,0.028054543,0.0710182,0.034798335,0.09387284,0.04487172,0.055794418,0.046033833,0.03148032,0.012165589,0.047149442,0.009135071,0.019718815,0.040919796
195,0.061306864,0.011465966,0.040381037,0.3298823,0.022298716,0.027932275,0.02886802,0.059505083,0.023538765,0.080113076,0.041087035,0.06033112,0.042070594,0.02943012,0.01053332,0.052161194,0.012520156,0.02854866,0.038025767
196,0.014889092,0.05050851,0.00845758,0.3411077,0.03873614,0.0373039,0.014222815,0.031166015,0.02539418,0.066714935,0.048778728,0.07054672,0.048890717,0.040126428,0.015070565,0.050420903,0.024661163,0.03348184,0.03952205
197,0.045383677,0.030059401,0.034359768,0.3094057,0.034703437,0.03098942,0.029747183,0.054314476,0.023994831,0.06318285,0.049304236,0.05251806,0.04740446,0.04680801,0.017010331,0.029954556,0.010361159,0.031727407,0.058771
198,0.03678412,0.017646018,0.037167,0.31916764,0.06780703,0.021828776,0.022564907,0.032260876,0.030333694,0.06935118,0.054987438,0.05576258,0.051105868,0.05493574,0.020400558,0.031698942,0.017136132,0.019299453,0.039762065
