Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,Omics 1 private topic 4,Omics 1 private topic 6,Omics 2 private topic 5
-1.1749824,0.08389911,-0.7378693,0.25394863,-0.3205476,-0.17366959,-0.35902518,4.7518,5.4125147,-0.29002544
-0.16196899,-0.38316175,-0.39400387,-0.5035857,-0.2084407,3.7708945,-0.34522277,-0.39056134,-0.157588,-0.17790498
-0.26399976,-0.19617881,-0.39402404,0.4567814,-0.30612594,-0.08339173,-0.1536344,-0.25186735,-0.12733768,-0.19413409
-0.30900788,-0.22329232,-0.40276286,2.469242,-0.33004835,-0.20986086,-0.10694314,-0.37048352,-0.21697818,-0.6237518
-0.13491178,0.00609903,-0.119597144,-0.28860098,-0.24492417,-0.22399807,0.2405784,-0.31400895,-0.040407773,-0.046571948
-0.08046794,0.23499006,4.132499,-0.12094804,-0.26575395,-0.30124778,-0.16040534,-0.2755722,-0.30428195,-0.58572227
-0.4951834,-0.49896967,2.9707751,-0.79354095,-0.23272288,0.05882114,-0.11191173,0.14252429,-0.28507844,-0.61131865
-0.5946592,-0.26243,-0.60142565,-0.8429407,2.7806258,-0.926731,-0.38232952,-0.3863502,-0.30628693,-0.26051152
0.46854073,-0.5830852,-0.17981412,-0.074535355,-0.3963896,-0.07995555,3.9191399,-0.35155547,-0.2788458,-0.3793884
-0.76096463,-0.54090494,-0.1608352,0.18927565,2.4657762,-1.0412363,-0.20235625,1.2854457,0.10887046,-0.4293535
-0.525507,-1.0421362,-0.41935384,-0.4249537,-0.34423253,-0.73135465,-0.25456345,-0.40947494,-0.26705524,4.037245
-0.461689,-0.06936397,-0.3476334,-0.2097226,-0.43584377,0.34438208,0.19919854,0.24099359,-0.03824333,-0.08445863
-0.036516964,-0.18189491,-0.35085386,0.49823153,-0.28955615,-0.06909583,-0.36122513,-0.16539082,-0.36210024,-0.116120145
-0.17763814,-0.35320142,-0.5973906,-0.16921392,3.007925,-0.6252196,-0.74830425,0.004674564,-0.056176554,-0.28831223
-0.61559,-0.9784727,-0.33115864,-0.6424792,2.3611035,-0.5138631,-0.54629713,-0.40292558,-0.2369392,-0.28305763
0.33988687,0.334349,0.27606714,-0.22152825,-0.28810412,-0.4133193,-0.24533382,-0.33090606,-0.18520989,-0.012893225
-0.64124924,-0.61762094,-0.34467918,3.518024,-0.502499,-0.0880048,-0.2107694,-0.33116534,-0.1941053,-0.61355263
0.039935797,-0.22795434,-0.37410814,0.48637062,-0.21942295,0.45643944,-0.1554868,-0.22802044,-0.25075126,-0.047684398
-0.5076248,-0.46504098,-0.35109663,-0.6101513,-0.15110588,-0.3644678,0.47452414,-0.42342436,-0.27236736,4.11975
3.506192,-0.52499324,0.061652496,-0.25771075,-0.34279603,0.09991619,-0.14070915,-0.3262946,-0.22393383,-0.24833034
0.4568563,0.7170885,0.46702945,-0.14126557,-0.3056282,-0.052525356,-0.16948187,-0.32651177,-0.10769296,-0.04070625
-0.30559984,-0.29497755,-0.38464114,2.5424068,-0.37191162,-0.2592921,-0.2768874,-0.3289159,-0.33429006,-0.68605524
-0.45944607,-0.48075017,-0.48364258,-0.1519339,3.0441854,-0.37424028,-0.8019576,-0.40779272,-0.27043772,-0.40035808
-0.503631,-0.016527481,-0.30988663,-0.38444906,-0.32745463,-0.68571043,3.3691401,-0.33165398,-0.24274042,-0.30728373
2.4161177,-0.21346825,-0.54037595,-0.32879007,-0.3978514,-0.11459957,-0.20091966,-0.41065416,-0.24192318,-0.4109867
-1.0274421,-0.16052902,-0.05727249,-0.113921605,-0.29305923,-0.15021394,-0.57768685,-0.3472483,-0.35249195,-0.09520553
0.09121834,-0.10345328,-0.3807783,3.6630945,-0.36702037,-0.39537454,-0.6901797,-0.33830857,-0.22253817,-0.7562319
-0.9282543,-0.52958006,-0.6923908,-0.5708635,2.964228,-0.18408823,-0.47807097,-0.36176157,-0.24742986,-0.33192664
0.0495394,0.004200697,-0.42908514,-0.16577429,-0.29870242,-0.7145287,0.09246897,4.336066,4.175394,-0.27663258
-0.110957116,-0.25740117,-0.24980478,-0.20262234,-0.28978944,-0.3661788,-0.38140014,-0.49451178,-0.19273567,-0.6586385
0.42300144,0.008683381,-0.19659437,0.11976421,-0.2815302,-0.12435128,0.26430687,4.8540363,5.5720973,-0.2740702
0.21925254,-0.03449583,0.3110723,-0.70020163,-0.3212635,0.20481008,-0.053548753,-0.25594816,0.10125728,-0.037496187
-0.026670054,3.905686,-0.2577791,-0.49233323,-0.34888375,0.160523,-0.11113586,-0.009833292,0.06834596,-0.21467309
-0.27599257,-0.074739434,-0.07962807,-0.4029772,-0.3067305,0.5615946,-0.011371005,-0.3478241,-0.34258327,-0.07569557
0.034286514,-0.80650645,-0.3058274,-0.25856662,3.4537776,-0.012296796,-1.0185149,-0.4210364,-0.24321267,-0.3109912
-0.56561357,-0.85420346,-0.4039547,-0.31393114,2.8481002,-0.3211525,0.011465415,-0.3264927,-0.2022583,-0.6237218
-0.16197895,-0.16288084,-0.3941992,0.5083972,-0.41065043,-0.042443648,-0.37209928,-0.30925167,-0.13779998,-0.12833935
-0.49055877,-0.2094023,-0.34303793,-0.31802315,-0.29235202,-0.23050813,1.8590195,-0.29517815,-0.32628384,-0.71032166
-0.23126149,-0.16450971,-0.2676206,0.28820074,-0.21392716,-0.15947783,-0.06268021,-0.2727363,-0.2402412,2.1461606
-0.18103251,0.08476221,-0.22939923,-0.40644628,-0.26808217,-0.039084982,-0.1558657,4.84323,5.4018207,-0.44759187
-0.052914616,-0.5258864,-0.28311318,-0.3048665,-0.23925355,-0.2153184,-0.65425456,-0.38131794,-0.32585466,-0.17429107
-0.32545328,0.5409516,-0.2828936,-0.52244186,-0.1471444,-0.6796725,0.14690167,4.502059,4.976949,-0.2618384
-0.16260472,-0.29796332,-0.3621008,3.2788138,-0.4374016,-0.060116917,0.19721785,-0.36540985,-0.22175695,-0.49983633
-0.73675466,-0.28946415,-0.32449088,-0.5293945,2.9874668,-0.53443104,-0.49393684,-0.3597086,-0.2394808,-0.3098602
-0.19097531,-0.029124128,-0.25407362,-0.20418659,-0.22747841,-0.28252995,0.23923504,-0.32771322,-0.18995692,-0.16789664
-0.3103848,0.36759382,-0.1572326,-0.2058711,-0.33899748,0.44137913,-0.6374719,-0.026693368,0.17811875,-0.034853693
-0.34919524,3.7408605,-0.34267727,-0.36507845,-0.31614584,-0.47801554,-0.7318892,-0.084535845,-0.25377983,-0.12191169
0.086551994,0.15359601,0.028034508,-0.27833682,-0.37436005,0.13222265,-0.17733678,-0.3345039,-0.17037275,-0.3267674
-0.2766411,-0.56346565,3.9565046,-0.57147545,-0.30316746,0.2548792,-0.52515554,-0.242897,-0.22964875,-0.44031414
0.2877479,-0.013738722,-0.280423,-0.09185088,-0.3307309,-0.26049203,-0.12877432,-0.34514174,-0.2237102,-0.14754504
-0.61999726,-0.020553458,-0.3653153,-0.465148,-0.22163603,3.3807917,0.058863193,-0.4312634,-0.083993696,-0.2102431
0.123435274,-0.236476,4.048606,-0.5535392,-0.40043998,0.4144314,-0.12016556,-0.22577775,-0.23346914,-0.3870282
0.86855024,0.011412725,-0.3124504,-0.13254808,-0.3074088,-0.43600976,-0.20675042,-0.30947497,0.05004186,-0.048766617
-0.7283534,-0.48459014,-0.39737087,-0.55996263,2.7466788,-0.84072274,-0.5641984,-0.39440706,-0.29339308,-0.1465691
-0.35064533,2.4746206,-0.29975396,-0.3658518,-0.20176077,-0.07185584,-0.45385718,-0.43911543,-0.2739094,-0.25191775
-0.59790576,-0.7412303,-0.14543404,-0.39319724,1.4423901,-0.7632232,-0.22919673,0.30263102,-0.6059849,-0.2837326
0.15548068,0.004774511,-0.4042203,-0.09170914,3.3141418,-0.50075054,-0.5226239,-0.41841266,-0.26116848,-0.43497702
-0.37565678,-0.35825783,-0.5005824,-0.4888832,-0.30931368,-0.27056462,-0.27149215,-0.42340907,-0.23924284,-0.21571743
-0.35601684,-0.122280374,-0.12898652,0.4290607,-0.40295953,0.2364802,-0.3099784,-0.46776453,-0.18526828,-0.17758799
-0.2059254,0.025896639,-0.29316223,-0.4187033,-0.14309376,3.738669,-0.110846,-0.4562041,-0.38162714,-0.10228018
3.5908916,-0.24604642,0.052436084,-0.066750705,-0.23016421,-0.22336781,-0.3953279,-0.32769156,-0.19996345,-0.5032487
-0.011463821,-0.60315347,-0.23827545,0.17289332,-0.3122913,3.4013515,0.05514958,-0.41846746,-0.2591046,-0.05765236
-0.24745339,-0.25230208,-0.20136312,-0.42938626,-0.24361497,-0.04262492,0.20434065,0.34857798,-0.03561789,-0.118700154
0.029163726,-0.3807275,-0.29808682,-0.2997584,-0.2175326,-0.09165913,-0.35563523,-0.25909114,-0.22463225,-0.20675977
-0.067793,1.3916798,-0.22857141,-0.26945943,-0.2502939,-0.21779665,0.76653624,-0.19538307,-0.18607664,-0.29374126
-0.3430144,-0.055330787,-0.2706876,-0.25697044,-0.23446228,-0.3180986,2.1462939,-0.28735813,-0.31394914,-0.5551431
-0.6056895,-0.3437558,-0.6417512,-0.14418858,3.1619205,-0.37481385,-0.76777166,-0.39773414,-0.29464424,-0.34665257
-0.021844119,0.19852397,-0.43194616,-0.64796865,-0.2640308,3.580315,-0.55296826,-0.4602329,-0.11926678,0.06750695
-0.7166513,0.009874573,-0.10330242,-0.59572214,3.4588008,-0.5872588,-0.5655541,-0.35205492,-0.28964514,-0.4453891
-0.9462671,-0.588987,-0.24449305,0.08177599,-0.40302566,-0.033749145,1.0010599,-0.35063308,-0.08561937,-0.03292129
-0.55904454,-0.49080616,0.24847046,0.07625362,-0.1527298,-0.18672885,-0.21347946,0.38265488,-0.6419145,0.061244395
-0.7930994,4.0270524,-0.11877127,-0.24595994,-0.3098398,0.1066558,0.027370688,-0.37765405,-0.28290334,-0.2135809
0.15957204,-0.50706923,-0.32720917,0.2104341,-0.23660624,0.025284482,-0.26804727,-0.34111613,-0.18447365,-0.19402854
3.248402,-0.12585142,-0.1408355,-0.081862435,-0.43482083,-0.33100075,-0.14269313,-0.37964997,-0.22253577,-0.27286476
-0.1521345,-0.054044485,-0.05676826,-0.2740994,-0.26369312,-0.026637647,-0.17936511,-0.43450508,-0.17065206,2.2581248
-0.42740333,-0.037778154,-0.109326445,3.2137332,-0.6255005,0.36172265,-0.57978344,-0.38389271,-0.20516418,-0.6392169
-0.34936005,-0.5308983,-0.07277365,0.27668613,-0.21630134,-0.9779746,0.19073677,4.482177,2.2040417,-0.053822756
0.118538305,-0.27958494,-0.046837814,-0.28126574,-0.30093366,-0.21244761,-0.12356669,-0.37329885,-0.19613667,4.0144925
-0.2927488,-1.7147837,0.10110116,-0.12023319,-0.4015785,-0.21122116,-0.33438826,-0.3842095,-0.22851507,0.22329393
-0.3423344,-0.9767479,-0.5003929,0.006640673,-0.5672513,0.27625188,-0.089438275,0.31766507,-0.46939775,-0.059387535
-0.2193388,-0.6874781,-0.3074246,-0.103141785,-0.16683477,-0.24522269,3.693297,-0.33133718,-0.3152355,-0.3213259
-0.13910949,-0.18146157,-0.17648023,2.2565029,-0.33478835,-0.075116985,-0.5434313,-0.33044216,-0.27805054,-0.47437268
-0.9046236,-0.7455119,-0.42526358,2.8878925,-0.5292989,-0.20001623,-0.0693827,-0.3221625,-0.14546256,-0.60706735
-0.17444283,-0.21381727,-0.13722044,0.006708771,-0.21178186,-0.11020106,-0.26294163,-0.39435288,-0.24386546,-0.30914834
-0.39857712,0.24874663,-0.19991449,-0.08625775,-0.3742638,-0.48938096,-0.13102394,-0.3779114,-0.16030581,-0.1519116
-0.07348553,0.11573623,-0.14918992,3.275189,-0.31627122,-0.11581751,0.009206334,-0.3005291,-0.17597584,-0.004126987
-0.35596144,3.6633835,-0.36429158,-0.4520601,-0.29332313,-0.41507357,-0.5058369,-0.21448448,-0.20129082,-0.26465216
0.09675821,-0.13482627,-0.13992746,0.039708033,-0.3340823,0.29050085,-0.16626263,1.7529246,0.31881645,-0.2948215
-0.05626498,-0.32090518,0.11988054,0.18299101,-0.28402904,-0.32393047,-0.21110879,1.8100908,0.45592836,-0.26157618
-0.4123835,0.024093397,-0.045853492,-0.06206453,-0.39504197,-0.49574608,0.014227126,0.09108093,-0.7131503,-0.109905794
-0.6796908,3.805066,-0.20145486,-0.12272453,-0.41209897,-0.35650772,-0.028464317,-0.11380048,-0.22608095,-0.14308637
-0.312338,-0.23312292,-0.3655752,-0.18995681,0.7752611,-0.71102655,-0.5618181,0.8952264,0.36497828,-0.5214085
-0.7639632,-0.049852997,0.13156396,2.7208924,-0.4821063,-0.3130536,-0.38405755,-0.020735553,-0.41727895,-0.6332114
-0.29265773,0.01155738,-0.30872136,-0.5508002,-0.22966999,-0.5833344,3.771532,-0.31423298,-0.31241032,-0.29567885
-0.27076614,-0.12735659,-0.22458997,0.25508308,-0.35522157,-0.003519699,0.020244613,1.5381567,0.14661466,-0.24888524
0.10038519,-0.33751374,-0.050566718,2.3664176,-0.29876,-0.27858526,-0.2670366,-0.32885623,-0.3081623,-0.37363404
-0.6225087,-1.0637424,-0.2339021,-0.35872903,2.1841435,0.14980723,-0.41608387,0.06585395,-0.5551198,-0.29590845
0.3371209,0.32963988,-0.06763139,-0.22973831,-0.49946415,-0.5400095,0.12460103,-0.25534436,-0.23440456,0.22018003
-0.27498892,0.105474666,-0.4832533,-0.21126139,-0.39291608,-0.3477872,-0.4606844,-0.20432022,0.015718993,-0.14070147
-0.43699986,-0.05193837,-0.48142228,-0.32979023,-0.40440887,3.5345626,-0.29899687,-0.4274576,-0.21249458,-0.2823755
-0.80588615,4.106045,-0.13629016,-0.15141188,-0.36020738,-0.017736763,-0.04250142,-0.19543613,-0.21692657,-0.21763623
-0.8362592,-0.13753632,-0.3523339,-0.58547926,3.1250327,-0.87421054,-0.33743572,-0.39238715,-0.28473598,-0.3852909
-0.20692344,-0.23235397,-0.3014456,-0.5073097,-0.24843693,0.024712846,-0.31986937,-0.38694674,-0.23295894,4.178608
-0.7176561,0.28074437,-0.36918232,-0.44494256,-0.40938982,-0.62071246,-0.28570932,-0.40969077,-0.27301362,3.9172862
-0.20653775,-0.22398566,3.9858155,-0.33266893,-0.39933705,-0.011581667,-0.6207546,-0.25547662,-0.23898639,-0.32781902
-0.3333155,1.7114067,-0.34551093,-0.474299,-0.30486685,-0.45485556,-0.4834521,-0.23902257,-0.2736568,-0.25275683
3.4169064,-0.042100392,-0.30214572,-0.42624396,-0.30521044,-0.30795395,-0.33159748,-0.37432373,-0.2845555,-0.20267135
-0.3816595,-0.33429563,-0.53226525,-0.3959363,-0.24274427,-0.3803689,-0.45383856,-0.34007144,-0.09140529,-0.2494985
-0.4770667,-0.17870203,-0.28867105,-0.4298413,-0.34921914,-0.7610166,-0.228897,-0.38362715,-0.25402686,3.9603183
-0.26025823,-0.53316057,-0.26424974,-0.11856507,-0.26505268,-0.001672782,-0.033789966,1.3940526,0.49413514,-0.23045813
0.2730796,0.34013027,0.08144129,-0.5173763,0.003391385,-0.044304937,-0.48555368,-0.3224443,-0.26259482,-0.047092993
-0.17264335,-0.07494788,-0.08079341,-0.15017866,-0.3289249,-0.15037122,-0.345612,-0.34323725,-0.2884602,0.23276934
-0.22852355,-0.06314254,-0.15750438,-0.3565954,-0.25687206,-0.108828306,-0.2615477,-0.2420038,-0.13734427,-0.33539534
-0.3350047,-0.6223975,2.0226262,-0.19214723,-0.46182317,-0.11647929,0.2906989,0.13044198,-0.4310122,-0.56342334
-0.19272506,-0.29387596,-0.379178,2.5011463,-0.34907708,-0.28631568,-0.2187383,-0.3288098,-0.30648023,-0.3993142
-0.7784996,-0.19393371,-0.26138252,-0.6974275,-0.22336754,0.27272135,-0.4649752,-0.33248398,-0.23846029,-0.055355422
-0.6422434,-0.8133716,3.8910546,-0.7234732,-0.37270153,-0.4206403,-0.4222876,-0.15977491,-0.298892,-0.28491616
-0.6499307,1.3074418,-0.3869177,0.005423337,-0.42592496,-1.1351292,-0.6608583,0.55262387,-0.52355725,-0.08585694
-0.4884526,2.5094595,-0.23787561,-0.2877829,-0.31824923,-0.22130536,-0.33299947,-0.3211896,-0.23622322,-0.33278972
-0.124913216,-0.12539682,-0.25316393,-0.44036636,-0.094939545,-0.5745987,3.9879584,-0.31788516,-0.32096753,-0.31719446
0.62971413,-0.094155595,-0.35759833,-0.34366626,-0.32999197,3.8073301,-0.18752275,-0.47484142,-0.29388303,-0.20493238
0.008314215,-0.29420915,-0.31934533,-0.265948,-0.39619806,0.5582959,-0.10903725,-0.4422112,-0.13900054,-0.16083822
-0.23578599,-0.21400067,-0.21537468,-0.39796656,-0.3224175,-0.4278736,-0.25889614,-0.34428865,-0.36097383,-0.34335634
-0.441036,0.47766545,-0.021230016,-5.28E-05,-0.30970275,0.16868381,-0.045055926,-0.31633228,-0.21287344,-0.06858849
-0.041447043,-0.4667919,-0.43315637,-0.30795157,-0.35986823,-0.10958417,3.8817925,-0.33283225,-0.23087929,-0.43714577
-0.070622146,-0.28737673,-0.1937932,-0.295954,-0.22227362,0.024087729,-0.008399146,-0.3481926,-0.13911027,-0.19682768
-0.36356887,-0.468344,3.0392601,-0.63071954,-0.3394716,-0.3464591,-0.5384219,-0.27551052,-0.30429953,-0.22122654
0.6324008,0.5404496,-0.07176317,-0.4733003,-0.39894897,0.5183796,0.29747662,-0.2671372,-0.41637778,0.07428521
-0.38861176,0.22742736,-0.2307823,0.09359256,-0.30864573,0.20038739,0.08830208,0.31124154,-0.14982049,-0.036704987
-0.14543812,-0.35177925,-0.48957187,-0.41704327,-0.34107363,-0.10120435,0.41922498,0.38951153,-0.08514708,-0.18534304
-0.7350243,-0.57138956,-0.44307363,-0.26897955,-0.18653092,-0.32726324,3.5073771,-0.4087301,-0.22592568,-0.39937654
-0.016366832,-0.0012891,-0.29142648,-0.30641827,-0.19386254,-0.005679488,0.28197107,-0.28390518,-0.3225072,-0.11446187
0.22681536,-0.43508607,-0.32907802,-0.5121695,-0.36188334,3.9020138,0.003877372,-0.42651573,-0.1466229,-0.29673404
-0.7872463,1.3129919,-0.23174617,-0.023422586,-0.4458375,-0.26350194,-0.22770207,0.12017747,-0.27698433,-0.27227354
3.1553013,-0.5153966,-0.30426064,-0.4097913,-0.3792384,-0.3069309,-0.43155083,-0.097636126,-0.09303848,-0.3363019
-0.9117529,-0.033927925,-0.1904686,-0.084299825,-0.2605387,-0.45241478,-0.109291315,-0.3359053,-0.244121,-0.11700205
-0.58922684,-0.9103092,0.43009853,3.8735304,-0.47053725,0.44329894,-0.15291125,-0.21868967,-0.049904723,-0.6737094
0.008255176,0.13777183,-0.063572764,3.7872782,-0.30827522,-0.03580579,-0.4153999,-0.41006997,-0.19170775,-0.6988294
-0.8022011,-0.20600253,-0.27914715,-0.48159876,3.160067,-0.54860574,-0.42834094,-0.35937503,-0.24029525,-0.3203421
-1.0613936,-0.9809707,-0.36235476,3.6450758,-0.40472773,-0.05642575,-0.12254343,-0.34473866,-0.1950217,-0.56546885
-0.35461846,-0.3058371,-0.20094727,-0.30064434,-0.20217302,-0.20787732,-0.06753771,-0.3434105,-0.21741745,3.9423494
0.30853164,-0.79739034,3.726705,-0.5460397,-0.30380738,-0.5328102,-0.50126904,-0.13420835,-0.32295993,-0.28795463
-0.21307698,-0.3801911,-0.10450281,-0.36471927,-0.24418628,3.4875646,0.11415165,-0.4403682,-0.17118323,-0.28550404
-0.09060225,-0.5881198,-0.17368844,-0.14538155,-0.3329447,-0.17859194,3.9484463,-0.35932583,-0.19463123,-0.26225507
-0.097091794,3.433144,-0.3030473,-0.5036634,-0.35266906,-0.14557457,-0.04300323,-0.19212675,-0.20519151,-0.09455051
-0.6422248,0.24510494,-0.12545848,3.240047,-0.38654125,-0.106046356,-0.25215325,1.0398837,0.27614555,-0.6756512
-0.31198323,-0.58155745,-0.017549947,-0.98013806,-0.4077354,-0.6408667,-0.19043273,-0.30890068,-0.25244614,-0.10055544
0.40182945,-0.051487148,-0.096249,3.4943132,-0.43503183,-0.37688065,0.27833247,-0.35398972,-0.21585073,-0.5143267
-0.10467257,-0.12055621,-0.36330205,0.42640373,-0.4037463,-0.00734061,-0.26692,-0.3109569,-0.1381995,-0.11952558
-0.32546452,-1.0250021,2.1903386,-0.9190249,-0.20325159,-0.23028395,-0.053258043,0.34270442,-0.49513525,-0.62187225
-0.08104423,-0.20230514,-0.3107491,0.48621115,-0.37817267,-0.122861505,-0.36455488,-0.30864093,-0.153191,-0.13416415
-1.0946699,-0.043227464,-0.35356954,-0.62832993,-0.299718,2.9635446,-0.31901565,-0.40836647,-0.025354138,-0.08619639
0.58079976,0.00285089,-0.37490588,-0.61769754,0.02267921,-0.26181847,-0.10944919,-0.30207577,-0.18913062,0.0739756
0.047631465,0.35481703,-0.2397472,0.02947864,2.7981892,-0.24067381,-0.43670863,0.9154622,0.2382137,-0.48111743
-0.9029527,-0.3827634,3.9180508,-0.30082038,-0.31208003,-1.0108358,-0.7171666,-0.21851125,-0.12094145,-0.43501416
0.005296531,-0.23490012,-0.09641744,-0.056732465,-0.34398443,-0.07447912,-0.03767875,-0.442091,-0.1382091,-0.26502576
-0.13936847,-0.4554996,3.5195255,-0.35427916,-0.3866055,-0.15982322,-0.1875002,-0.255053,-0.2522305,-0.16457461
-0.24501134,-0.17691803,-0.1349335,-0.41080794,-0.24959798,-0.009507895,-0.2098265,0.298988,-0.21038443,-0.5084764
0.035470344,-0.3012579,0.03279014,0.2882845,-0.30515718,-0.18592843,-0.10710679,-0.30520988,-0.17774506,-0.27877244
-0.28996885,-0.20410989,-0.13411008,-0.3654398,-0.27900243,0.17323755,-0.40899897,-0.3135549,-0.12374558,-0.16719052
-0.5193767,-0.2158488,-0.61118674,3.3803496,-0.43700576,-1.2803404,0.117366984,-0.3619032,-0.21195917,-0.5309132
-0.32418168,-0.24820635,-0.19802889,-0.92848057,-0.29311293,0.20451245,0.00492681,-0.42897758,-0.17008762,0.1643488
3.736357,0.06845504,-0.39323053,-0.22862193,-0.32734922,-0.17060016,-0.03266018,-0.4156954,-0.25059497,-0.114560254
0.08337723,4.0902014,-0.003764113,-0.272881,-0.28922954,0.039187804,-0.040584147,-0.14455414,-0.3338321,-0.17389317
-0.01577022,-0.57477003,2.5494223,-0.32440674,-0.38993648,-0.28444326,-1.0373933,-0.17042616,-0.28372836,-0.3823455
-0.18984026,-0.09168045,-0.20786966,0.2733766,-0.3529971,0.1339381,-0.22007991,-0.33402324,-0.2644571,-0.14560252
-0.58050245,-0.3216996,-0.4483544,0.53469473,-0.10635243,-0.4859349,-0.40205038,-0.23158613,-0.14672413,-0.19610624
-0.05774469,-0.5472833,0.014921814,-0.38555878,-0.27189195,-0.39560837,-0.22271872,-0.30544505,-0.22347859,-0.30469614
3.7085183,0.2213631,-0.38799164,-0.055443533,-0.2574149,-0.405323,-0.39161465,-0.26235664,-0.36589947,-0.24409375
-0.22936743,-0.41288447,-0.540107,-0.2748161,-0.37419376,-0.6761296,-0.24003656,-0.17701288,-0.24862961,-0.1692881
-0.20352429,-0.21005532,-0.33131498,0.16780089,-0.21855503,-0.100977235,-0.2353034,-0.2573597,-0.18184534,-0.18902533
-0.35441136,0.12786561,-0.25496852,-0.23787907,-0.24358174,0.01390174,-0.407515,-0.15197556,0.15363434,-0.104215555
-0.4841823,-0.56640005,3.8084633,-0.4454769,-0.3714959,-0.11044368,-0.35293254,-0.2470941,-0.24374287,-0.31140926
-0.19830064,-0.62748885,-0.43478554,-0.15490809,-0.44718075,0.0425386,-0.050531387,1.6863785,0.50941336,4.0461645
2.9897833,-0.011109889,0.037812714,-0.22578645,-0.29512888,-0.62501776,0.009305865,0.07127323,-0.7864296,-0.3413507
-0.09690273,0.014040857,-0.101793595,3.3707087,-0.34108776,-0.38051498,-0.42776576,-0.35085353,-0.24607697,-0.18050875
0.18591239,-0.66387296,-0.14714125,-0.38773975,-0.20003578,0.19307977,-0.6801093,-0.3510667,-0.23032232,4.1443577
0.011116803,3.7436962,-0.33644867,-0.45220107,-0.36422724,0.031837896,-0.054943316,-0.12284473,-0.21644849,-0.1667651
-1.1139836,0.14926633,-0.31874967,-0.07037434,-0.42112523,0.27175236,-0.12065996,-0.36304054,-0.30378053,1.2859707
-0.1117207,0.4036818,-0.3784418,-0.41088125,-0.31363118,-0.04558266,-0.3260513,-0.38852298,-0.25104287,-0.23200653
-0.11225475,-0.3779139,-0.27062097,-0.6960335,-0.33446497,-0.27967462,0.046301134,1.6623067,0.20712355,3.9376495
-0.085597344,-0.09178037,-0.16107017,-0.033723623,-0.21661907,-0.71265733,0.3882147,-0.30623713,-0.25279367,-0.09418475
0.54688585,-0.40438282,0.33770576,-0.44073454,-0.6340255,-0.49100232,-0.43594182,-0.4213663,-0.220995,-0.04921895
-0.3484263,-0.11565252,-0.09156531,-0.3192981,-0.31514436,-0.38317958,-0.4350929,-0.21082075,-0.23035671,-0.24636617
-0.22701447,-0.27535146,-0.2652064,-0.5350096,-0.37098935,-0.0904513,-0.025519341,-0.45956662,-0.1995345,-0.1900578
-0.24350029,-0.5985114,0.1901529,-0.2003946,-0.059098095,0.82734567,0.060567364,-0.18040581,-0.4969152,-0.081127584
-0.6146118,-0.5745388,-0.47191787,-0.72831,3.284,-0.32334012,-0.685901,-0.39845467,-0.2866212,-0.38914606
0.38000402,-0.21057284,-0.16567284,-0.55324155,-0.2866874,0.028837949,-0.19440465,-0.3366676,-0.120343246,-0.21339686
-0.18233219,-0.14512023,-0.19430965,-0.25632083,-0.34299472,3.2439518,-0.31763768,0.075239606,0.09968579,-0.26724225
0.39117566,-0.35691604,-0.34794143,-0.08236958,3.4138274,-1.148848,-0.697039,-0.39949596,-0.11781159,-0.2833089
0.33879122,0.5209359,0.120565355,-0.6772586,0.107579425,-0.01047048,-0.4408114,-0.36851993,-0.14231648,0.007834552
-0.14661947,-0.053123727,-0.41718435,-0.31439984,-0.2634428,-0.4342714,-0.421669,4.7086806,5.2275386,-0.25901738
-0.43221676,-0.20767656,-0.43679234,-0.3619634,-0.20886855,-0.5074791,4.133664,-0.3008859,-0.23518208,-0.44859308
-0.7143339,4.2235923,-0.25660574,-0.43831664,-0.33488062,-0.255145,0.005469292,-0.18741821,-0.1487187,-0.21701701
-0.29101253,-0.47778976,-0.78066957,-0.47655153,3.0463505,-0.80051696,0.006736606,-0.40485996,-0.25899303,-0.43213496
-0.020692587,-0.19036976,-0.24853817,0.43307996,-0.39454657,-0.06776327,-0.42941388,-0.29430202,-0.16162938,-0.12613644
-0.24587026,-0.40187547,-0.8069843,2.9145465,-0.4092533,-0.01295346,0.10364315,-0.2763078,-0.15155907,-0.43103406
0.18943468,0.38653824,-0.47883332,-0.12638474,-0.22357616,-0.51116896,0.04068262,4.4994097,5.12038,-0.2621226
-0.067579396,-0.23624028,-0.08731328,-0.105715,-0.36151576,0.08382068,-0.1555991,-0.37174773,-0.20293091,3.9506712
-0.33672696,-0.93829083,-0.39604566,-0.46802458,2.4715838,-0.8400396,-0.23765114,-0.43909612,-0.27392504,-0.03731186
0.11540002,-0.5880115,0.5757681,-0.16275717,-0.2652829,-0.22240573,-0.05794832,0.16190073,-0.5275214,-0.031753503
-0.022780802,-0.45114934,0.021414623,-0.31321704,-0.2608732,-0.39029658,-0.21619673,-0.3065723,-0.15777211,-0.34459454
-1.0497802,-0.51338756,-0.33629394,-0.26647162,2.9683108,-0.98478657,-0.001258999,1.3367244,0.20927534,-0.5814147
3.4121766,-0.22043924,-0.2454964,-0.5170168,-0.3341291,-0.65457517,-0.4064305,-0.34140036,-0.20202717,0.07973184
-0.7197794,-0.37207732,-0.2349307,-0.3912532,0.47794315,-0.19686677,-0.109793425,-0.41605708,-0.22808427,-0.2824061
