,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,Omics 1 private topic 4,Omics 1 private topic 6
666,-6.1603208,-2.5889475,-1.5384786,-5.592948,-6.026022,2.6744368,-2.9056988,-3.949522,-3.7518964
667,-5.219688,-4.639365,-2.2512999,2.716697,-2.3048449,-3.6932168,-3.7257545,-0.57791686,-5.0853567
668,-5.515584,-3.5437436,-3.5836866,2.3995783,-6.4670086,-4.465602,-3.7307992,-0.39924523,-3.5579524
669,-6.592849,-1.3201892,-4.1942453,2.9483445,-5.4161005,-0.7139627,-1.3550365,-1.1182107,-4.764678
670,-0.3337872,-4.629859,-0.7599733,-1.8292388,-4.9231443,2.9302251,-2.6302187,-0.8267124,-4.3970523
671,-1.6754817,-4.237378,-1.5788922,-1.8853427,-1.1848078,2.7647457,-0.95340276,-1.0812868,-4.3308125
672,-1.6666838,-4.2718368,-2.024108,-5.936617,-5.6934547,-4.960393,-1.528639,-0.56175727,2.6859307
673,-6.907912,-5.15,-3.7085013,-6.28658,2.731768,-4.7042484,-1.6297879,-0.4738245,-4.7540374
674,-4.0730295,-4.3061256,2.873708,-6.0350065,-6.195214,-5.360161,-3.707891,-0.539822,-2.8854816
675,-3.2234385,-4.2674613,-0.82287824,3.0558364,-3.2323465,-0.5811956,-1.5247862,-0.14214349,-4.466581
676,-2.474636,-3.1810563,-4.1626544,-6.373855,-5.825872,-0.53256094,2.365588,-4.407021,-5.1547346
677,-0.51376843,-1.8744236,2.4035585,0.15810388,-4.9028487,-0.556595,-0.8445157,-4.1178865,-5.055193
678,-5.550026,2.8722231,-0.97694874,-6.352576,-4.9587846,-0.32978866,-1.54126,-0.8571824,-3.2989635
679,2.7585673,-1.8256065,-4.150929,-5.7730947,-3.7782233,-6.6758876,-4.711987,-0.68724895,-3.1936789
680,-1.7766887,-5.395521,3.0757642,-0.941536,-5.932872,-2.1426122,-1.8663324,-0.85288644,-3.2908382
681,-1.2216499,-6.078302,-1.3998346,-5.1291466,-5.766368,-4.1293755,-2.236084,-0.15392351,2.5868385
682,3.2494912,-0.84833866,-1.8030866,-2.8022244,-4.7440457,-5.3207326,-5.250458,-0.6947143,-3.4180892
683,-2.6298795,-1.7665336,-1.8670813,-1.9057325,-5.209863,2.457182,-0.7040415,-0.4349191,-3.5377069
684,-0.47133362,-1.4033839,2.490022,-4.9699755,-4.606846,-5.6740437,-1.8508978,-0.84427047,-4.3998356
685,-0.4174954,-1.2030994,2.7401342,-5.420576,-5.7243695,-4.59722,-0.13335451,-0.40736684,-4.0490594
686,-2.8859136,2.736161,-3.3414214,-1.1562448,-5.284659,-2.950016,-5.7738214,-1.3330121,-3.994332
687,-3.2782526,-0.6633731,2.8044777,-6.216901,-5.9344487,-5.048116,-1.7170973,-1.3189161,-3.0045834
688,-5.051706,2.554627,-0.23936978,-4.074202,-4.5620317,-5.6169066,-2.3651958,-0.53876,-2.5430336
689,2.552299,-1.7038882,0.19322002,-5.768254,-5.386919,-3.4673476,-2.124805,-0.39097992,-3.6106935
690,-5.5499973,-3.6818275,-0.8890449,-4.553747,-1.7038217,2.6605089,-2.033712,-0.5295988,-3.799267
691,0.07519853,-4.500431,-0.77160853,3.095551,-6.5243564,-1.17143,-0.55844736,-0.54119736,-4.4678125
692,-4.0789146,-3.269621,-1.1466798,-5.1443367,2.8450742,-0.5847833,-4.976994,-0.40043202,-4.300168
693,-2.8370788,-1.2739761,-2.01545,-5.194209,2.8772275,-0.62428313,-1.8683285,-0.09724569,-2.357821
694,-4.085723,-5.677163,-3.968476,-6.040757,2.6562638,-4.2876234,-3.7071538,-0.46620408,-4.433779
695,-4.743478,-3.2606719,-5.669928,-3.0181863,-5.6516557,2.63966,-6.298348,-4.299652,-5.4759955
696,-0.65435815,-2.8755498,-6.3087683,-3.931007,-3.889017,-2.1647878,-5.1623015,-0.59690297,2.695111
697,3.0282307,-1.9706643,-2.0202303,-1.4272609,-6.074045,-0.74642426,-3.3408105,-3.1399314,-4.6944017
698,-5.70589,-4.8516974,-0.61352104,-4.8967037,-6.0434666,-5.497554,-0.8943747,-0.47779083,2.7488387
699,-1.7550926,-5.6147923,-0.5357764,-3.9399486,-6.387025,-1.3627889,-2.55508,-0.3352998,2.518764
700,-0.71117926,-1.180748,2.494788,-4.786359,-4.9031534,-2.8422046,-6.5980744,-2.300394,-4.2994757
701,-1.2543838,-0.31400833,-3.6358678,3.1595738,-0.73333526,-6.0325227,-0.5779703,-0.66047305,-5.125925
702,-2.655321,-0.7694134,-4.426389,-5.8453226,3.1232364,-5.502374,-0.30468544,-0.6270442,-3.149516
703,-1.7593391,-5.4175434,-5.810638,-6.449114,2.6837,-5.561391,-2.371528,-0.4160823,-4.8527513
704,-2.8252122,-3.6804848,-1.5193477,-6.413706,-4.1434298,-3.356504,-3.372201,-0.6190674,2.951795
705,-1.0780615,-5.16176,2.9161582,-0.202779,-5.8294244,-2.0350256,-0.7917126,-0.5302895,-3.5741656
706,-4.383523,-1.2862651,-2.585816,-5.048073,3.119514,-2.9876842,-2.5441687,-0.572208,-4.598846
707,-1.513263,2.5533814,-1.5646398,-4.4942513,-4.921165,-1.9010077,-0.29961252,-0.78220916,-4.6515713
708,-0.807635,-0.8313887,-1.0240903,-6.3302064,-3.679351,-4.911843,-4.6615615,-0.44306052,2.8985095
709,2.9381435,-5.2911677,-1.0509522,-2.0123935,-5.127771,-1.2983575,-3.8052368,-0.4987941,-2.196751
710,3.1557586,0.27975714,0.23771214,-1.5266743,-2.337491,-1.1833904,-2.2839594,-3.2518597,-4.5079417
711,-0.8319786,-5.194781,-5.2434907,-4.385933,-4.356627,-5.2242885,-1.1968262,-0.20713368,2.7742374
712,-5.974346,-0.9665344,-3.174207,2.6416368,-3.408562,-5.111493,-0.9190698,-1.0192137,-5.6315384
713,-1.4947885,-1.5652534,-2.3581862,-6.6456037,-5.5519805,2.4669428,-3.4552448,-6.1203,-5.871649
714,-3.4496396,-0.72386396,2.8982174,-4.685148,-4.628392,-1.4859622,-1.2722769,-0.34346172,-3.1701722
715,-4.5817814,-3.53319,-2.0172045,-2.0009508,2.9498796,-1.41796,-6.278772,-0.845929,-4.052417
716,-3.1599927,-6.0891547,-0.48273388,-3.402177,3.011119,-5.7866364,-0.6190373,-0.51126486,-4.0367413
717,-0.4058277,-6.635844,-3.7723866,-4.614674,-6.432419,-2.5596218,-1.9045438,0.37610006,2.6459754
718,2.5026278,-4.7077646,0.002337515,-2.9832506,-4.0089445,-1.1572367,-1.1733667,-0.46508488,-3.9884987
719,-1.1425755,2.6905124,-5.013242,-2.9689083,-4.776331,-5.8645988,-6.44956,-2.1534667,-3.42399
720,-6.1685405,-4.519076,-2.8047323,-5.6081114,-5.9445696,-3.3491898,2.67322,-1.6646383,-4.0563445
721,-4.807116,-6.2862086,-1.0327829,-6.1837068,-4.7621264,-3.817192,2.7062256,-0.34735465,-0.6675155
722,-4.2681823,-1.573719,0.008748591,-5.583297,3.2543685,-0.4521506,-4.5064726,-0.5874277,-4.554903
723,-2.9501092,-1.3247206,-0.032472193,-1.375118,-6.710071,2.8315625,-3.1965494,-1.0017309,-3.4572537
724,-0.02639401,-0.9238603,-1.3836124,-2.651383,-2.1042185,-3.173259,-3.165723,-0.5180961,2.9298067
725,-5.801934,-2.4365191,-4.757927,-4.9375033,-1.0834424,-4.614289,-4.632946,-0.121994674,2.724217
726,-0.63666147,-4.2707872,-1.4296434,3.0828397,-5.5817485,-3.7306478,-0.8577154,-0.1778616,-2.5157008
727,-4.6620145,-2.9985425,-1.1460934,2.7981367,-5.6233816,-3.0327923,-5.520139,-0.44868627,-3.18426
728,-1.3473194,-2.0489013,2.6844926,-4.362857,-6.6526165,-3.5765815,-2.1779313,-0.38624534,-4.9479623
729,-0.89295983,-1.5203269,-1.414473,3.3023944,-4.469015,-2.3572428,-1.0612688,-0.65029645,-5.5758133
730,-5.6160307,-4.900953,-4.7350354,2.7201612,-0.7699661,-6.4826636,-1.5552933,-0.23308691,-3.9103405
731,-4.834935,-1.2343805,-0.84551334,-5.381149,3.1848364,-5.7444763,-0.6298305,-0.8636287,-4.232197
732,2.9123688,-3.708075,-5.2170405,-3.9247043,-3.426902,-5.428698,-6.2270136,-0.36693585,-3.468782
733,-1.6750592,-1.1000333,-4.6887155,-5.2835183,-5.62804,2.6450806,-5.693947,-0.53171474,-2.2845597
734,-2.244429,-4.8277884,2.6499166,-2.1689696,-5.0822477,-2.0251493,-0.028308272,-1.0236193,-4.1734996
735,-4.0896053,-3.2532396,-4.048465,2.653361,-6.176223,-1.7904255,-1.8692293,-0.45935705,-4.958639
736,2.7514377,-6.528829,-0.9135577,-5.7806377,-6.110567,-1.9018292,-3.948738,-0.7463956,-4.2734613
737,-1.1538038,-0.1522753,-2.184195,-3.8859222,-5.5770273,2.5830252,-1.9147195,-0.6499375,-3.177627
738,-0.2279619,2.421206,-2.0281346,-5.6614304,-4.9659314,-5.5328317,-3.6838074,-4.690321,-3.955256
739,-3.6085234,-2.792132,-0.7356864,0.18390381,3.3294368,0.2550915,-0.4312909,-0.37563822,-3.6280499
740,-4.41308,-0.69926476,-1.1101685,-5.753121,-4.928707,-5.776418,-1.7029822,-0.65124506,3.0438437
741,-2.5373096,-1.5436549,-2.3583343,2.5265923,-6.0038495,-6.0407815,-3.6433384,-0.3684458,-2.5859609
742,2.7653592,-5.956926,-3.842655,-0.5868107,-6.323916,0.13509673,-1.416074,-0.5730504,-2.393867
743,-1.9761574,-2.290339,-1.6776614,-1.3191565,-5.9958415,2.5347424,-3.738328,-0.5250199,-4.408085
744,-4.894167,-1.8972168,-2.624806,2.6291173,-3.0391848,-3.3723025,-2.1301563,-0.10935888,-4.3695207
745,-1.8493084,-0.80462784,-4.7349887,-5.900955,-5.231937,-3.6531377,2.7952435,-0.5353173,-3.8604739
746,-5.2448215,-5.362838,-4.901294,-4.7397537,-4.9838305,-4.724593,-0.14718091,-0.39346868,2.8346622
747,-1.1907064,2.497035,-3.6046977,-3.8784964,-6.031167,-2.0721393,-0.8426827,-0.6047539,-3.9928675
748,-4.016411,-3.190601,2.8251593,-0.2774737,-5.0031066,-5.22971,-4.0081663,-0.54288465,-4.8301425
749,-4.349457,-3.3241315,-2.1145964,-3.3360152,2.7007515,-5.6795897,-5.2343507,-3.9290993,-3.422159
750,-0.8616627,-2.9790292,-3.2585857,-0.9756844,-3.423081,-6.3686533,2.8861809,-0.77738667,-4.147752
751,2.8351114,-5.050575,-1.8245443,-5.6676393,-4.8879457,-3.0853872,-0.6081712,-1.5870507,-5.816181
752,2.863209,-1.1989934,-4.108921,-4.750523,-5.953435,-5.3772964,-0.644011,-1.4435811,-5.560078
753,-2.4902205,-6.6572647,2.7550912,-2.4168053,-5.5673904,-5.5146284,-0.5297519,-0.38004136,-0.2552537
754,2.7987235,-3.5166912,-0.87019086,-5.811681,-4.1374054,-3.2319927,-1.6511286,-0.34566462,-2.6126554
755,-5.116113,-2.5898824,-3.691312,2.5819728,-5.5343647,-2.8336504,-3.1664236,-0.0763244,-4.2544127
756,-5.453451,-5.925287,-1.4836935,-4.903272,-5.725619,2.5490916,-3.0123622,-0.62534326,-5.2189226
757,-5.8995967,-4.833208,0.76349795,-6.0198727,-5.2962527,-4.3587294,-6.3495665,-0.44589585,3.054738
758,-4.8818693,-1.8983709,-1.2626896,-4.9212394,2.923278,-2.013474,-1.0518792,-4.662726,-3.7271988
759,-0.59482616,-1.4994931,-1.6871572,-3.2343833,-3.5752726,-0.9984652,2.8864057,-0.40495092,-1.7770674
760,-2.2557285,-1.7640802,-1.6400087,-5.6806855,-5.7892933,2.7583418,-4.30052,-6.262556,-4.4281006
761,-5.366825,-1.1039832,2.7985845,-2.8681014,-1.4200222,-1.2599277,-2.3461423,-1.1518483,-3.6168544
762,-3.797921,-5.7983456,-0.44122937,-6.4770823,-5.6937532,2.7871654,-6.2831793,-0.523612,-4.8229938
763,-0.79752237,-2.8528662,-1.5614741,-5.600523,-5.77865,2.8470426,-0.21094626,-0.5499685,-3.9779153
764,-1.6333722,-1.8101388,-4.0937643,-2.567575,2.910595,-5.7598157,-5.434114,-0.66338336,-4.2682076
765,-4.2598133,-4.5011635,-5.3368607,-0.5538027,-4.662414,-0.6147986,-5.38026,-0.020287335,2.9182167
766,2.8428373,-0.704497,-0.8787013,-4.6775894,-6.3884807,-5.753015,-5.0713916,-0.5577947,-1.0726075
767,-0.11829698,-1.6450952,-0.45980716,-5.980956,-6.466104,2.7566211,-1.3685954,-0.67200667,-4.0276074
768,-1.4969126,-6.3639107,-0.31790397,-4.5631104,-5.2450824,-4.752254,3.0668108,-0.7506803,-5.049167
769,0.29993248,0.22452933,-6.1891036,-6.210377,3.172329,-4.497942,-1.1581653,-0.5637368,-1.4074414
770,-1.8382343,-1.4070492,2.8426826,-5.050729,-6.0573597,-5.137228,-3.9300556,-0.19764566,-0.12440598
771,-3.6795835,2.626847,-6.365794,-1.5375533,-5.072911,-5.619274,-5.16976,0.08951759,-2.8634377
772,-2.26828,2.6251893,-0.9218697,-6.209764,-5.5032077,-1.8203522,-5.387269,-0.9476684,-3.3998518
773,-5.635553,2.40236,-0.9288088,-0.48896903,-6.1879134,-2.8615167,-2.5483627,-0.46190524,-4.016244
774,-4.7762465,2.7178886,-1.3046098,-5.056454,-0.6557878,-1.4666569,-2.725779,-0.64665204,-1.9025683
775,-5.4168954,-2.109485,2.8788,-3.802538,-6.2734,-3.5168953,-1.8277131,-2.4506652,-3.5523603
776,-3.9576533,-3.8420286,-2.6059308,2.7707837,-6.145307,-0.755339,-2.347117,-0.32749817,-3.7741559
777,-3.9806764,2.6780334,-1.9743495,-4.8940573,-5.7552414,-5.8673363,-4.1785393,-0.44282228,-2.79279
778,2.6565225,-5.6034408,-2.9503736,-5.3057904,-5.8353643,-3.3545792,-0.81619155,-0.75641644,-4.336266
779,2.6971736,-1.7208177,-1.8899235,-2.811049,-5.865415,-3.4151528,-0.7625904,-0.3854702,-3.3173497
780,-5.415638,-0.76562846,-0.32208443,-0.5866604,3.0479317,-5.7523465,-0.29500198,-0.7206996,-5.360158
781,-3.9391344,-1.8134184,-5.10105,-5.290564,-6.1845775,2.257189,-6.5294914,-3.8659747,-4.5322113
782,-5.4895935,-5.8866568,0.42332745,-5.7681565,-5.5574236,-1.8698797,-0.08783984,-0.59445524,2.7954614
783,-0.45895562,-3.8853805,-0.5785879,2.8840847,-5.8233757,0.32080823,-1.0520926,-0.42114925,-5.117504
784,-3.6456227,-2.6505601,-4.9982495,-1.8627211,-3.6210566,2.6449184,-2.2089677,-0.44658047,-3.4220586
785,-1.5172822,-5.587355,-3.6821077,-0.3504513,-4.6791105,2.8361158,-1.6372621,-0.6831407,-3.560738
786,2.841687,-2.0908437,-4.6280003,-2.248876,-5.5501986,-3.241056,-0.18937668,-1.3268371,-3.7823555
787,-2.6337721,2.665289,-5.6642194,-6.352103,-6.01582,-5.1141534,-1.2233735,-0.6475452,-4.176717
788,-2.8662512,-3.647415,-6.295865,-3.5017612,-6.073444,-5.3484282,-4.3239083,0.3352145,2.8835835
789,-6.062161,-3.7934294,-1.5435047,-6.650682,-3.505759,2.618394,-2.1449494,-3.221392,-3.988577
790,-2.3526287,0.16700447,-5.62569,2.8826907,-2.7207577,-0.48514217,-5.0819473,-0.5633215,-1.4843655
791,-6.218113,2.4174793,-2.0599327,-3.355371,-3.2020109,-4.6732397,-3.6165302,-0.42127842,-3.655196
792,-6.514921,-6.05584,-4.079657,-4.475235,3.0157611,-0.8707015,-1.9449503,-0.5152961,-3.215684
793,-5.6900115,-6.081587,2.8114026,-2.7577631,-6.012524,-0.83318865,-0.6510143,-0.18435842,-4.76881
794,-6.1842346,-3.4691768,-2.3702962,3.0714407,-5.9511976,-1.4948101,-2.624705,-5.273903,-5.6441154
795,-4.9130754,-1.0158298,-1.1958613,-2.2406085,-3.005979,-1.1375341,2.8788714,-2.7350178,-3.5391963
796,-0.33801728,-5.8859873,-4.39662,-6.1950417,3.0726933,-2.2247148,-2.8173761,-0.66540545,-2.970472
797,-1.632454,-2.3472123,2.759755,-0.5176726,-3.8143895,-4.987854,-0.1273036,-1.8936678,-3.6778047
798,-0.6119984,-0.9077936,0.16705614,2.8256817,-1.2396866,-2.384088,-2.097373,-0.20222318,-4.268689
799,-5.9209437,-1.4611269,-2.7168956,-6.138606,3.0073721,-4.3041124,-4.94429,-1.8326354,-4.0845327
800,-0.37950784,-2.4723716,-3.2704074,-5.104507,-1.3404377,-3.9028332,2.9911082,-0.6926281,-1.2113454
801,-5.6502266,-2.1087294,-2.0776443,2.8758185,-2.069431,-5.251852,-4.3460274,-0.7183841,-4.2967677
802,-3.0152438,-5.5915833,0.31629515,-6.097582,-5.651344,-0.3725751,-2.9407911,-0.5655391,2.7835667
803,-5.017295,-5.8269396,-0.74992204,-1.882303,-2.6376786,-2.6169171,2.7851229,-0.66667163,-1.954726
804,-5.5470047,-0.54692173,-2.1717734,2.7757561,-3.3786612,-1.936931,-0.44086885,-0.82414436,-3.5336978
805,-4.6606145,-1.2871673,-0.7548065,-6.10395,-5.943516,-1.7547923,-0.31768066,-0.08547723,2.1586561
806,-3.9768014,-3.757147,-0.37631106,-1.6327988,-5.342842,-1.6166123,2.9302745,-4.319607,-4.2679596
807,-4.7020326,-5.3925023,-4.4808264,-4.131819,-6.1355214,-1.0851723,-0.34496164,-0.49701232,2.9132032
808,-4.760342,-1.113976,-3.6320477,-5.439436,-5.21281,-5.6451755,2.5658536,-0.16154319,-4.950497
809,-1.3000917,-5.481101,-0.32253748,-5.2798395,2.745465,-4.7058496,-0.82163966,-6.006415,-5.015213
810,-2.7035122,2.46511,-0.7222706,-1.3095912,-4.8497868,-2.8428469,-2.4399762,-0.5010086,-1.9647857
811,-5.35333,-5.5506105,-0.5862361,-5.3180614,-5.4100785,-4.480074,2.8201067,-0.5554557,-3.6658115
812,-1.4215574,-0.90931594,-0.75417745,-2.5846314,3.145876,-3.149237,-1.7757461,-1.8596945,-4.950133
813,-1.3221936,0.2718851,-2.36547,-6.2222147,-5.5415335,2.6326966,-6.438607,-0.49027684,-5.551645
814,-3.9204931,-5.5257034,-0.890378,-6.0166044,-0.5747653,3.0592318,-3.9498847,-0.5657784,-4.794145
815,-1.1446738,-1.0587223,2.823136,-5.396869,-5.533104,-1.5320041,-0.8495336,-0.66793895,-2.8267791
816,-5.993798,-4.8072543,-2.1527274,-5.7119155,3.1308513,-3.1341763,-3.5510533,-0.5347814,-2.4377778
817,-0.12402877,2.2178981,-4.6853504,-5.443297,-5.5947747,-5.644907,-3.4548392,-1.1277587,-3.4271529
818,-1.4285216,-0.8513963,-1.4345378,-3.3494623,3.0770135,-5.515687,-4.4107113,-5.012383,-3.8205178
819,-0.15840691,0.023112535,-1.6431624,-0.7220417,-2.0876062,-4.943615,2.8488455,-0.58230346,-4.2582855
820,2.9586403,-4.308546,-3.8063965,-4.304249,-5.839077,-1.3392792,-2.2961068,-3.2874,-4.503192
821,-5.2896314,-0.807887,-0.30874997,2.8593984,-4.194771,-4.9739327,-2.2729092,-1.2880697,-4.8879685
822,-0.7685888,-1.646021,-1.8277241,2.7084022,-2.7555113,-1.5283165,-1.5549452,-0.51714385,-5.0286865
823,-2.188974,-2.2320006,-1.8225662,-6.1041827,-1.3782164,-2.8483334,2.7572055,-0.52483296,-2.9001896
824,-2.5045938,2.759556,-2.9906297,-5.029772,-4.3691463,-6.2785115,-2.7262845,-0.7218456,-4.391679
825,-5.5128055,-2.3672593,-2.9329145,-4.6970105,-4.596624,2.7067118,-0.5702876,-0.759049,-2.9720407
826,-0.551942,-1.9780488,-0.78666663,-5.1972046,-1.5460941,-2.2415414,2.9111814,-0.65393984,-4.727514
827,-4.3124824,-6.686527,2.9643972,-5.985343,-5.727206,-3.1018863,-3.6076953,-0.7077472,-4.117996
828,-4.511859,-1.5010567,-0.8582299,-0.23158336,-3.4581668,-3.9346023,2.9928477,-0.7955079,-3.5322518
829,-4.255376,-1.3003564,-0.80032086,-6.721178,-5.614899,-4.056567,-6.0978203,-0.31957135,2.6039078
830,-0.73018473,2.6139178,-5.507137,-5.56452,-6.264539,-5.0978165,-1.2636261,-0.6431244,-3.103745
831,-2.5622778,-4.8486514,-0.6686941,-5.352724,-5.2552648,2.8375556,-1.0069013,-0.9705178,-4.047379
832,-5.04228,-4.8423333,-6.090572,-5.2602086,2.951239,-0.56813323,-3.0020525,-0.46864554,-5.0754547
833,-5.5758414,-2.2707574,-3.3745012,-5.2845206,3.2798316,-3.8858752,-5.5730796,-0.63101053,-5.1715093
834,-3.5311685,-0.3861297,2.4510555,-5.535057,-2.259138,-3.6194062,-5.4611998,-6.8094025,-5.759998
835,2.794336,-6.2505345,-0.5380252,-2.6651092,-5.488705,-5.0477233,-5.007791,-0.9151304,-4.67385
836,-3.345704,-3.0829613,2.8407586,-4.2036686,-5.4541306,-1.4830568,-0.89240193,-1.1863086,-3.3203602
837,2.945608,-0.79585594,-1.1875788,-5.0900235,-6.0019345,-2.2814095,-2.1849716,-0.5514667,-2.5855267
838,-2.8419845,-5.053289,2.8594449,-4.239353,-1.6861082,-5.800716,-0.38282079,-0.62777424,-3.3200893
839,2.784751,-4.2525625,-5.2881827,-3.3009608,-6.2448378,-3.886277,-2.2661185,-0.60617226,-3.4859362
840,-3.8232472,-5.9335947,-1.7567016,-3.4850998,-5.399573,2.6091986,-1.7758418,-0.6306572,-3.702525
841,-0.9304224,-1.6754034,-0.56308496,-5.321809,-6.4500165,-1.0209088,-3.4125195,-0.18468827,2.406611
842,-0.3048989,-3.3859563,0.015937626,-4.31748,-1.0914531,-2.1622846,2.8249114,-1.4659262,-4.451936
843,-2.9189246,2.5698621,0.35159743,-5.2281795,-6.1710706,0.07415837,-2.4327555,-1.0247474,-1.9194744
844,-2.8294613,-1.917413,-1.7931052,-2.4794004,2.9303637,-5.0211825,-6.5242763,-0.4520502,-5.251853
845,-5.240031,-0.5477946,-6.1565137,-5.1201487,2.9813108,-4.4466686,-1.0698051,-2.416121,-3.2862558
846,0.002540767,-0.87765425,-2.5762599,2.8501608,-4.6468935,-5.276976,-5.2707677,-0.44014695,-5.598095
847,-1.8964344,-3.3089848,-1.8557042,-5.7717247,3.2342463,-4.375711,-5.867618,-1.8156115,-4.1847563
848,-5.926867,2.6651144,-1.188612,-5.017239,-6.426855,-6.1537924,-0.823916,-2.1047037,-4.3090525
849,3.0825357,-1.6175115,-4.0780444,-2.2563467,-5.5883994,-4.846294,-1.1433461,-0.5556819,-2.007793
850,-4.6945,-2.284624,-4.9831367,-2.883443,-6.6426897,-0.29261094,2.9078217,-0.6872979,-3.5679216
851,-2.5080817,-0.47314253,-2.1131697,-5.7610993,-5.8995266,2.7119102,-5.387298,-0.68192196,-4.976314
852,-4.090625,-1.2544622,-4.688412,-5.201681,-6.397388,-1.4276848,-5.633645,-0.47707763,2.8056574
853,3.16549,-3.1917267,-0.95239556,-5.287199,-1.1853275,-3.4031606,-5.8115916,-0.6318365,-3.3291035
854,-3.2539697,2.4593854,-2.0857909,-6.4339437,-5.959676,-2.1114807,-0.9207613,-4.699633,-5.0352206
855,-3.7617338,-1.094445,2.8787813,-0.71143526,-5.1997123,-1.0460353,-2.9222953,-0.56694746,0.12405521
856,-0.97615004,-0.90992445,-1.4904555,-3.1392071,3.3155122,-2.8599877,-0.8498609,-0.56566966,-4.530278
857,-2.507538,-3.2001953,-4.909953,-5.3395348,-5.7257667,2.733249,-5.676655,-0.35582957,-4.12258
858,-2.3831458,-0.42847103,-5.558115,0.08053601,-3.5370502,-1.3545601,-1.4730756,-0.58234084,3.0652845
859,-4.2638617,2.1657374,-1.0869131,-5.693304,-3.5168874,-3.96491,-3.3352218,-0.9117532,-4.456081
860,-2.9634213,-2.7928634,-1.6307313,-1.2422063,-2.8034286,2.7463758,-3.3571966,-0.7270095,-3.674029
861,-5.474221,-0.54925376,-1.533352,-6.2754374,-5.402766,-3.788969,-6.7234197,-0.67066777,3.325851
862,-5.9412537,2.5972478,-0.27726135,-2.4497237,-2.5179548,-3.0956042,-4.363943,-0.26800787,-4.2716036
863,-3.1989198,2.8308017,-0.7626407,-4.4674506,-3.4513385,-1.2913297,-4.7481413,-3.4892638,-4.64502
864,-3.5101345,-3.309475,-1.7947187,2.7343185,-4.7733636,-2.2364798,-0.48623207,-0.16036513,-3.5204303
865,-6.0782537,-0.82819754,-0.80951166,-2.7117908,-5.670394,2.854288,-3.9736454,-0.65264523,-2.0233204
866,-3.0707743,2.5326765,-3.2845066,-5.8443217,-6.010906,-4.2327275,-1.0338188,-0.88890415,-4.050459
867,-4.6980214,-0.58156896,-1.570867,-4.469343,2.7501287,-2.0995612,-3.851734,-0.51574904,-3.1629882
868,-2.5032578,-2.4210377,2.9364476,-4.491069,-3.6604083,-1.9566522,-0.5069275,-1.3978114,-3.745535
869,-5.179211,-4.2573757,-4.184683,-3.9023538,-5.52357,-1.122002,2.5019767,-0.8017665,-3.6508992
870,-2.4245667,-0.57756305,-1.5240333,2.696719,-4.8049855,-1.2653768,-3.8059318,-4.6006117,-4.3417478
871,-3.2470543,2.6446016,-3.2832887,-3.107848,-3.6156957,-1.7655147,-2.9985704,-0.85911703,-4.273274
872,2.5759318,-0.64464194,-2.7618396,-2.8331757,-5.389328,-0.8328607,-3.310693,-3.8825827,-4.2526855
873,0.03246227,-0.5947554,2.4331322,-2.1965666,-1.3742712,-1.5132564,-2.0008788,-0.44909886,-3.224407
874,2.9936557,-1.4741995,-2.8475783,-0.79341024,-4.654757,-1.1934212,-1.9430474,-0.7459242,-3.786977
875,2.9057739,-2.7616255,-1.52389,-3.7856936,-4.7638545,-1.6380887,-0.27660388,-0.5492838,-2.7952206
876,-0.13020545,-0.6838205,3.0631416,-2.575614,-6.251114,-4.8750033,-2.1256099,-1.2610997,-3.4707196
877,-5.955153,-0.9111709,-5.063457,3.078322,-5.8023353,-2.7992396,-0.6075878,-0.13388285,-2.5440855
878,-6.002716,-1.7868681,3.0009615,-5.028864,-5.396363,-2.1130643,-0.62382084,-0.7053385,-3.9935842
879,-1.2335067,-3.4629593,-0.98024464,-3.8520756,-5.6585407,2.7463841,-3.0840657,-0.35588983,-2.6087954
880,-6.0125136,-0.91698503,-0.8607635,-1.725526,-2.3767076,-4.5157146,2.859224,-1.8225445,-5.197718
881,-3.2819145,-2.073495,-1.4298487,3.018684,-3.6198015,-1.7411828,-1.7900325,-0.4178347,-5.272039
882,-2.1556082,-2.4282336,-5.7478113,-3.6758854,2.9622858,-2.6838734,-4.216059,-0.49764746,-1.6816199
883,-1.3504846,-0.6106122,-3.006682,-5.6906095,2.4905927,-5.796411,-4.236797,-0.737846,-3.7788756
884,-3.1271484,-3.4821377,-2.437353,-3.1486669,-3.9567177,2.3941047,-3.383184,-0.43686497,-5.0447173
885,-0.16265553,-0.64133066,-2.820792,-6.9161096,-5.9460917,2.7166872,-2.2649279,-5.0401216,-3.4966855
886,-4.680994,-0.38076138,2.6411088,-5.9954634,-4.840528,0.18628919,-5.221346,-0.53891975,-4.5184155
887,-0.9575211,-5.7521753,-1.2523425,-6.560852,-4.464568,2.5892725,-4.8291326,-4.647636,-3.915614
888,-1.549089,-4.932412,-4.9485693,-0.712692,-0.61974955,2.8149767,-4.215397,-5.3577423,-5.8239055
889,2.8161087,-1.4004992,-1.6939616,-4.0570965,-4.6772647,-3.8421593,-1.5244395,-0.74913657,-5.032235
890,-5.3427005,2.6165438,-2.6817212,-0.6251536,-4.424137,-5.7817044,-1.0475985,-0.54888695,-4.1799736
891,-5.407813,2.3842144,-1.8506496,-5.5017242,-1.4460928,-5.0606637,-4.4830236,-2.1090972,-3.8088348
